reporting_year,action_id,budget_area_code,action_type_code,financing_code,status_code,project_name,total_cost_czk,adjusted_budget_czk,paid_czk,sfdi_paid_czk,eu_paid_czk,region_code,investor_name,investor_ico,investor_address,start_period,end_period,source_url
2025,5527110022,50,g,P,OST,Odstranění nehodové lokality ID 466 - II/324 Dolní Přím - Stěžírky,2764999.00,2091872.00,0.00,0.00,0.00,KHR,Královéhradecký kraj,70889546,"Pivovarské náměstí 1245/2, Hradec Králové  50003",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527110023,50,g,P,OST,Odstranění nehodové lokality ID 435 - II/316 Svídnice,1842548.00,1132893.00,0.00,0.00,0.00,KHR,Královéhradecký kraj,70889546,"Pivovarské náměstí 1245/2, Hradec Králové  50003",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527110024,50,g,P,OST,Odstranění nehodové lokality ID 492 - III/28044 Žeretice,1351540.00,776206.00,0.00,0.00,0.00,KHR,Královéhradecký kraj,70889546,"Pivovarské náměstí 1245/2, Hradec Králové  50003",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510193,60,g,P,G,Bezpečné a bezbariérové chodníky v Těchlovicích,4973663.09,662465.96,0.00,0.00,0.00,KHR,Obec Těchlovice,00269697,"Těchlovice 18, Těchlovice  50327",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510220,60,g,P,G,Chotěvice – chodník podél silnice I/16 (1.etapa),5050275.00,4042712.00,4042712.00,4042712.00,0.00,KHR,Obec Chotěvice,00277924,"Chotěvice 275, Chotěvice  54376",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510221,60,g,P,G,Chodníky a sjezdy podél ul. Revoluční třída v Novém Bydžově,18551566.20,5728583.00,5221367.05,5221367.05,0.00,KHR,Město Nový Bydžov,00269247,"Masarykovo náměstí 1, Nový Bydžov  50401",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510224,60,g,P,G,Stěžery – autobusová zastávka  a přechod pro chodce,4753745.07,1237214.00,1197715.30,1197715.30,0.00,KHR,Obec Stěžery,00269611,"Lipová 31, Stěžery  50321",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510225,60,g,P,G,"Čistěves, chodník a aut. zastávka podél silnic III/3258 a III/3259",7657095.65,2383015.94,2383015.94,2383015.94,0.00,KHR,Obec Čistěves,00268691,"Čistěves 28, Čistěves  50315",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510226,60,g,P,G,"Výstavba chodníků, Barchov",1659042.82,721082.56,721082.56,721082.56,0.00,KHR,Obec Barchov,00268593,"Barchov 62, Barchov  50401",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510229,60,g,P,G,Revitalizace chodníků Malá Úpa – Etapa II. - pravostranný chodník,3766634.67,2761799.81,2761799.80,2761799.80,0.00,KHR,Obec Malá Úpa,00656119,"Malá Úpa 100, Malá Úpa  54227",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510230,60,g,P,G,Chodník pro pěší podél silnice III/32552,9557895.00,4389021.00,4389021.00,4389021.00,0.00,KHR,Obec Dolní Lánov,00277771,"Dolní Lánov 132, Dolní Lánov  54341",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510231,60,g,P,G,III/29923 Choustníkovo Hradiště,15056989.49,6062417.00,6062417.00,6062417.00,0.00,KHR,Městys Choustníkovo Hradiště,00277932,"Choustníkovo Hradiště 102, Choustníkovo Hradiště  54442",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510232,60,g,P,G,Bezpečné a bezbariérové chodníky v Dohalicích – II. etapa,1813487.50,1120697.00,1120697.00,1120697.00,0.00,BAL,Obec Dohalice,00268739,"Dohalice 17, Dohalice  50313",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510233,60,g,P,G,Libčany – chodník podél silnice III/32329,2036792.04,1217907.00,1217906.99,1217906.99,0.00,BAL,Obec Libčany,00269000,"Libčany 80, Libčany  50322",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510236,60,g,P,G,"Nový Ples, chodník na pozemku p.č. 275",1627410.47,1241988.00,1241988.00,1241988.00,0.00,BAL,Obec Nový Ples,00272892,"Nový Ples 28, Nový Ples  55101",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510237,60,g,P,G,Chodníky kolem silnice III/31815 v obci Lukavice - Horní konec,11978802.71,4549551.00,4517578.53,4517578.53,0.00,KHR,Obec Lukavice,00579301,"Lukavice 190, Lukavice  51603",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510238,60,g,P,G,Chodníky kolem silnice III/31815 v obci Lukavice - Dolní konec,11978802.71,4801856.00,4801856.00,4801856.00,0.00,KHR,Obec Lukavice,00579301,"Lukavice 190, Lukavice  51603",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510240,60,g,P,G,Chodník v Bílých Poličanech,0.00,5770491.00,0.00,0.00,0.00,BAL,Obec Bílé Poličany,00581054,"Bílé Poličany 10, Bílé Poličany  54452",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510241,60,g,P,G,"Oprava chodníků v ul. Medřičská, Smidary",0.00,7295048.00,0.00,0.00,0.00,BAL,Obec Smidary,00269549,"Náměstí Prof. Babáka 106, Smidary  50353",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510242,60,g,P,G,"Chodníky podél III/32736,Levín",0.00,4240949.00,0.00,0.00,0.00,BAL,Obec Olešnice,00269263,"Olešnice 44, Olešnice  50351",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510243,60,g,P,G,Zřízení bezpečné trasy pro pěší ve městě Opočně,6565389.65,3866274.00,3142025.74,3142025.74,0.00,BAL,Město Opočno,00275191,"Kupkovo nám. 247, Opočno  51773",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510244,60,g,P,G,Chodník podél komunikace I/14 Potštejn - Záměl,4205928.39,3285936.00,3195423.38,3195423.38,0.00,BAL,Obec Potštejn,00275271,"Lázeňská 93, Potštejn  51743",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510245,60,g,P,G,Výstavba chodníku podél III/2807 v místní části Psinice u Libáně,0.00,2550000.00,0.00,0.00,0.00,BAL,Město Libáň,00271748,"náměstí Svobody 36, Libáň  50723",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510246,60,g,P,G,Chodník podél silnice III/3195 v obci Slatina nad Zdobnicí,0.00,1843219.00,0.00,0.00,0.00,BAL,Obec Slatina nad Zdobnicí,00275395,"Slatina nad Zdobnicí  198, Slatina nad Zdobnicí  51756",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510247,60,g,P,G,Chodník v obci Stárkoč,6991111.10,3320345.00,3320345.00,3320345.00,0.00,BAL,Obec Studnice,00273082,"Studnice 1, Studnice  54948",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510248,60,g,P,G,Zvýšení bezpečnosti dopravy v Úpici - chodník Radeč,0.00,8797227.00,0.00,0.00,0.00,BAL,Město Úpice,00278386,"Pod městem 624, Úpice  54232",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510249,60,g,P,G,"II/304 Česká Skalice, ulice Zelená – křižovatka s I/33 - chodníky",15039615.81,4735825.00,3065716.18,3065716.18,0.00,BAL,Město Česká Skalice,00272591,"třída T. G. Masaryka 80, Česká Skalice  55203",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510250,60,g,P,G,Chodník podél II/323 v obci Kasalice,3103403.64,1867899.00,1867899.00,1867899.00,0.00,BAL,Obec Kasalice,00273741,"Kasalice 46, Kasalice  53341",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510251,60,g,P,G,Zklidnění silniční dopravy ve městě  Broumov,2720685.00,2292012.00,2292012.00,2292012.00,0.00,BAL,Město Broumov,00272523,"třída Masarykova 239, Broumov  55001",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510252,60,g,P,G,"Výstavba komunikace pro pěší - úsek 1, Chvaleč",6022776.65,3230085.00,3230085.00,3230085.00,0.00,BAL,Obec Chvaleč,00277941,"Chvaleč 231, Chvaleč  54211",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510253,60,g,P,G,Všestary - chodníky Chlum,11130904.38,6174555.00,6174555.00,6174555.00,0.00,BAL,Obec Všestary,00269760,"Všestary 35, Všestary  50312",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510254,60,g,P,G,II/303 Velké Poříčí-Hronov-etapa II - rekonstrukce komunikace,3716537.05,2177917.00,2177917.00,2177917.00,0.00,BAL,Město Hronov,00272680,"nám. Čs. armády 5, Hronov  54931",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5527510255,60,g,P,G,Chodník v ul. Západní - Lhota pod Libčany - II.etapa,15536898.90,7907377.00,0.00,0.00,0.00,KHR,Obec Lhota pod Libčany,00268992,"Lhota pod Libčany  50, Lhota pod Libčany  50327",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5528510071,60,h,P,G,Stezka Zděná bouda - Lesní hřbitov,20423138.23,7195272.00,7195271.97,7195271.97,0.00,KHR,Statutární město Hradec Králové,00268810,"Československé armády 408, Hradec Králové  50200",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5528510074,60,h,P,G,Zahradní čtvrť Stěžery - technická infrastruktura - SO 07 – Cyklistická stezka (pro chodce a cyklisty),4753745.07,2053848.00,1988978.39,1988978.39,0.00,BAL,Obec Stěžery,00269611,"Lipová 31, Stěžery  50321",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5528510075,60,h,P,G,"Výstavba společné stezky Častolovice – Libel, úsek Častolovice",0.00,43296464.00,0.00,0.00,0.00,BAL,Městys Častolovice,00274780,"Masarykova 10, Častolovice  51750",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5528510076,60,h,P,G,Labská trasa č.2: Debrné - Vestřev,0.00,49939607.00,0.00,0.00,0.00,BAL,Svazek obcí Horní Labe,71169431,"Náměstí 69, Hostinné  54371",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5528510077,60,h,P,G,Cyklostezka Vrchoviny - Provodov Šonov,7496601.10,4632540.00,4632538.71,4632538.71,0.00,BAL,Město Nové Město nad Metují,00272876,"náměstí Republiky 6, Nové Město nad Metují  54901",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5528510078,60,h,P,G,Cyklostezka Nový Bydžov - PZ Zábědov,11425361.90,6558753.00,6558752.98,6558752.98,0.00,BAL,Město Nový Bydžov,00269247,"Masarykovo náměstí 1, Nový Bydžov  50401",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5528510079,60,h,P,G,Špindlerův Mlýn stezka podél Labe,9314349.83,4463622.00,3552235.68,3552235.68,0.00,BAL,Město Špindlerův Mlýn,00278343,"Špindlerův Mlýn 173, Špindlerův Mlýn  54351",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531120003,50,a2,G,G,Financování silnic II. a III. třídy - SÚS Pardubického kraje,123075000.00,29200000.00,29166764.00,29166764.00,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531120003,60,a2,G,G,Financování silnic II. a III. třídy - SÚS Pardubického kraje,123075000.00,93875000.00,93305086.35,93305086.35,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531521002,60,a2,N,R-D,Propojení silnice D35 a I/35 Rokytno - Býšť,374802000.00,18580000.00,18504470.30,18504470.30,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",08/22,08/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531521003,60,a2,N,R-D,Napojení silnice II/322 na D35 MÚK Dašice,740062000.00,34273862.47,34020120.09,34020120.09,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",08/22,06/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531521008,60,a2,N,R26,Napojení silnice II/312 na D35 MÚK Vysoké Mýto - západ,3324967000.00,146948927.08,12240502.80,12240502.80,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",03/26,11/30,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531521010,60,a2,N,R-D,Modernizace silnice II/312 Choceň - České Libchavy,318500000.00,39244408.18,36895305.76,36895305.76,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",04/23,11/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531521011,60,a2,N,R26,Modernizace silnice II/312 České Libchavy - Žamberk,304857000.00,1500000.00,1500000.00,1500000.00,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",04/26,10/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531521014,60,a2,N,R25,Přeložka silnice II/322 Černá za Bory - Dašice,472000000.00,94000000.00,28632693.48,28632693.48,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",09/25,05/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531521033,50,a2,G,G,Opravy mostů a silnic v Pardubickém kraji v návaznosti na výstavbu D35,84440690.00,63007621.73,58948219.98,58948219.98,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",01/25,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531530052,60,a3,N,R,Modernizace mostu ev.č.3227-3 Řečany nad Labem,193567000.00,96784000.00,51028497.68,51028497.68,0.00,PBC,"Správa a údržba silnic Pardubického kraje, p.o.",00085031,"Doubravice 98, Pardubice  53353",09/24,05/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531540001,60,a5,PO2.1,R-D,D35 Časy - Ostrov,6166032000.00,10146000.00,10145286.00,10145286.00,0.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",12/18,12/23,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531540002,60,a5,PO2.1,R-D,D35 Opatovice nad Labem - Časy,5591082000.00,139396000.00,139389671.00,139389671.00,0.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",05/19,02/23,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531540004,60,a5,T2,R,"D35 Ostrov - Vysoké Mýto, 2.etapa",2587485000.00,756728000.00,756728000.00,349376000.00,407352000.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/24,08/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531540005,60,a5,T2,R,D35 Vysoké Mýto - Džbánov,3211214000.00,1669545000.00,1669544591.24,694283606.96,975260984.28,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",11/23,05/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531540006,60,a5,T2,R,D35 Džbánov - Litomyšl,5325314000.00,1252729000.00,1252729000.00,548137000.00,704592000.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",04/24,01/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531540007,60,a5,T2,R,D35 Litomyšl - Janov,4432805000.00,789206000.00,789206000.00,381902000.00,407304000.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",02/25,08/28,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531540008,60,a5,T2,R,D35 Janov - Opatovec,4594067000.00,1388930000.00,1388929892.35,622002942.35,766926950.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",05/23,10/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5531550003,60,a5,T2,R,"D35 Ostrov - Vysoké Mýto, 1.etapa - tunel Homole",2288658000.00,481490000.00,481490000.00,204475000.00,277015000.00,PBC,ŘSD s. p.,65993390,"Čerčanská 2023/12, Praha 4 - Krč  14000",05/24,12/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533120004,60,c1,BC,R-D,"Ústí n. O. – Brandýs n. O. – původní stopa, BC",4690266000.00,6846000.00,6844210.79,3482457.40,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",02/21,10/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533510005,60,c1,N,R,Rekonstrukce výpravní budovy v žst. Pardubice,1722930000.00,310012000.00,310012000.00,310012000.00,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",12/20,02/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533510021,60,c1,N,R-D,Výstavba železniční zastávky Pardubice centrum,75501000.00,112000.00,111088.09,111088.09,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",09/23,08/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533520002,60,c1,CEF2,R25,Modernizace železničního uzlu Česká Třebová,20539735000.00,1405286000.00,1405285647.68,1039786000.00,365499647.68,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",01/25,01/32,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533520003,60,c1,T5,R-D,"Modernizace trati Hradec Králové - Pardubice - Chrudim, 3. stavba, zdvoukolejnění Pardubice-Rosice nad Labem - Stéblová",3599170000.00,142373000.00,142371887.44,134297694.94,8074192.50,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",05/21,12/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533520005,60,c1,N,R25,Rekonstrukce TZZ Přelouč - Prachovice,821007000.00,527500000.00,527500000.00,527500000.00,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",03/25,07/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533520008,60,c1,RRF,R-D,Výstavba TNS Stéblová,453008000.00,12292000.00,12291506.45,12291506.45,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",02/21,02/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533520009,60,c1,T1,R-D,ETCS Ústí nad Orlicí - Lichkov,282207000.00,195000.00,194354.84,194354.84,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",04/22,01/23,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533520013,60,c1,N,R26,Rekonstrukce výpravní budovy v žst. Letohrad,83356000.00,800000.00,800000.00,800000.00,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",02/26,09/27,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533520028,60,c1,N,R25,Rekonstrukce výpravní budovy Hlinsko v Čechách,55369000.00,16000000.00,16000000.00,16000000.00,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",02/25,07/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533530030,60,c2,N,R,Implementace ETCS Regional Choceň - Litomyšl,462866000.00,47224000.00,47224000.00,47224000.00,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",12/24,12/26,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533710001,60,o,T4,R24,"Vybavení hnacích vozidel dopravce Lokotrain, s.r.o. o plně kompatibilní palubní část ETCS",17750000.00,7613996.55,7447546.58,0.00,7447546.58,BAL,LokoTrain s.r.o.,28903811,"Školní 353, Česká Třebová  56002",01/24,12/25,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5533720002,60,c1,CEFK,R-D,Modernizace železničního uzlu Pardubice,7909762000.00,850875000.00,850875000.00,850875000.00,0.00,PBC,"Správa železnic, státní organizace",70994234,"Dlážděná 1003/7, Praha 1  11000",09/20,12/24,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5534500010,60,s2,P,G,Zvýšení bezpečnostních opatření na letišti Pardubice - kategorie 1,1183540.00,1006009.00,1006009.00,1006009.00,0.00,BAL,EAST BOHEMIAN AIRPORT a.s.,48154938,"Pražská 179, Popkovice, Pardubice  53006",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5534500011,60,s2,P,G,Zvýšení bezpečnostních opatření na letišti Pardubice - kategorie 2,3494720.00,2960312.00,2960312.00,2960312.00,0.00,BAL,EAST BOHEMIAN AIRPORT a.s.,48154938,"Pražská 179, Popkovice, Pardubice  53006",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510262,60,g,P,G,"Výstavba společné stezky, pruhů pro cyklisty, BUS zastávek v Borové, větev D-I",25832002.76,210504.31,0.00,0.00,0.00,PBC,Obec Borová,00276430,"Borová 100, Borová  56982",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510266,60,g,P,G,Rekonstrukce chodníků a VO ulice Kubelkova - 1. etapa,6998119.74,3757987.00,3757987.00,3757987.00,0.00,PBC,Město Česká Třebová,00278653,"Staré náměstí 78, Česká Třebová  56002",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510268,60,g,P,G,Chodník Načešice,0.00,3216799.00,0.00,0.00,0.00,BAL,Obec Načešice,00270571,"Načešice 21, Načešice  53803",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510269,60,g,P,G,"Výstavba společné stezky, pruhů pro cyklisty, BUS zastávek v Borové",25832002.76,51626.37,50687.05,50687.05,0.00,PBC,Obec Borová,00276430,"Borová 100, Borová  56982",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510270,60,g,P,G,Výstavba chodníku podél III/36028 v obci Sebranice,35519722.76,20000000.00,0.00,0.00,0.00,BAL,Obec Sebranice,00277339,"Sebranice 30, Sebranice  56962",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510272,60,g,P,G,"Letohrad - chodníky, XIIa. etapa - Chodník Antikor, Letohrad Kunčice",4136974.42,2446325.00,2446324.60,2446324.60,0.00,BAL,Město Letohrad,00279129,"Václavské náměstí 10, Letohrad  56151",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510276,60,g,P,G,"Rekonstrukce silnice II/363, výstavba chodníku SO 102",5442136.28,3656228.00,3656228.00,3656228.00,0.00,BAL,Obec Pomezí,00277185,"Pomezí 4, Pomezí  56971",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510278,60,g,P,G,"Oprava chodníku, Horní Ředice",5808000.00,4102203.00,4102203.00,4102203.00,0.00,BAL,Obec Horní Ředice,00273601,"Horní Ředice  101, Horní Ředice  53375",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510279,60,g,P,G,Chodníky Rychnov na Moravě – III. etapa (úsek směr Lanškroun),18436527.00,12901947.09,12901947.09,12901947.09,0.00,PBC,Obec Rychnov na Moravě,00277312,"Rychnov na Moravě 63, Rychnov na Moravě  56934",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510280,60,g,P,G,Chodník v obci Tatenice IV. etapa,13888383.27,480938.07,480938.07,480938.07,0.00,PBC,Obec Tatenice,00279625,"Tatenice 86, Tatenice  56131",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510281,60,g,P,G,Zklidnění dopravy obce Ostřešany,684255.00,581616.00,581616.00,581616.00,0.00,BAL,Obec Ostřešany,00274020,"Ostřešany 202, Ostřešany  53002",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510284,60,g,P,G,Jablonné n. Orlicí - výstavba chodníku v ulici Bystřecká,0.00,1687732.00,0.00,0.00,0.00,BAL,Město Jablonné nad Orlicí,00278963,"Náměstí 5. května 4, Jablonné nad Orlicí  56164",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510285,60,g,P,G,Vjezdová brána a chodník u III/0373 v Srchu,9451258.14,6016108.00,6016108.00,6016108.00,0.00,BAL,Obec Srch,00274283,"Pardubická 100, Srch  53352",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510287,60,g,P,G,"Chodníky Damníkov - I. etapa, II. a III. úsek",17466345.92,13356517.00,5031397.71,5031397.71,0.00,BAL,Obec Damníkov,00278696,"Damníkov 9, Damníkov  56123",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510288,60,g,P,G,Zvýšení bezpečnosti podél I/17 v obci Bylany,13092833.93,8381491.00,8154606.00,8154606.00,0.00,BAL,Obec Bylany,00269905,"Bylany 77, Bylany  53801",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510289,60,g,P,G,Modernizace silnice II/317 České Heřmanice - chodníky,0.00,9018696.00,0.00,0.00,0.00,BAL,Městys České Heřmanice,00278661,"České Heřmanice 1, České Heřmanice  56552",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510290,60,g,P,G,"Chodník podél silnice III/3179 v Hrušové, II. etapa",3932500.00,1575448.00,1575448.00,1575448.00,0.00,BAL,Obec Hrušová,00854034,"Hrušová 94, Hrušová  56555",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510291,60,g,P,G,Chrast – bezpečný a bezbariérový chodník podél komunikace II/358,3457168.33,1660329.00,1347299.26,1347299.26,0.00,BAL,Město Chrast,00270199,"Náměstí 1, Chrast  53851",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510292,60,g,P,G,"Chrast, Tylova ulice - bezpečný a bezbariérový chodník",0.00,13307794.00,11769782.58,11769782.58,0.00,BAL,Město Chrast,00270199,"Náměstí 1, Chrast  53851",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510293,60,g,P,G,Chodník a VO podél silnice II/313,23465608.54,13487623.00,13487623.00,13487623.00,0.00,BAL,Obec Ostrov,00279315,"Ostrov 285, Ostrov  56122",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
2025,5537510294,60,g,P,G,Chodníky Rychnov na Moravě - III. etapa (úsek směr Mladějov),16141238.00,11127741.00,0.00,0.00,0.00,BAL,Obec Rychnov na Moravě,00277312,"Rychnov na Moravě 63, Rychnov na Moravě  56934",,,https://kz.sfdi.cz/opendata/export_evid_m330_2025.csv
