institution_id,programme,project_name,amount,basis,certainty
school:49778102,Operační program Jan Amos Komenský,Otevřeni výzvám III,2395275,allocated,observed
school:60061855,Operační program Jan Amos Komenský,Podpora inovativní výuky v SOŠEP Veselí nad Lužnicí,1531617,allocated,observed
school:48461636,Operační program Jan Amos Komenský,Profesní rozvoj pedagogů III,1722852,allocated,observed
school:13503308,Operační program Jan Amos Komenský,Prohlubování pedagogických kompetencí pedagogů SŠTO Dačice 3,1111020,allocated,observed
school:47013711,Operační program Jan Amos Komenský,Střední škola Jesenice JAK,817391,allocated,observed
school:47723394,Operační program Jan Amos Komenský,Šablony OP JAK GOAML,1968618,allocated,observed
school:60459085,Operační program Jan Amos Komenský,Šablony JAK Gymnázium Postupická,2258768,allocated,observed
school:14801973,Operační program Jan Amos Komenský,Šablony pro SŠ a VOŠ I - SOŠ a SOU dopravní Čáslav,1011852,allocated,observed
school:00077691,Operační program Jan Amos Komenský,Rovný přístup ke vzdělávání na SŠ a ZŠ Oselce III,1155692,allocated,observed
school:00640824,Operační program Jan Amos Komenský,Inovativní škola,1858192,allocated,observed
school:61388068,Operační program Jan Amos Komenský,EUROŠKOLA,3875351,allocated,observed
school:70837881,Operační program Jan Amos Komenský,Křižík Šablony - OP JAK I,2447050,allocated,observed
school:48665819,Operační program Jan Amos Komenský,Společně za vzděláním IV,1076562,allocated,observed
school:00069558,Operační program Jan Amos Komenský,Škola pro praxi III,1492582,allocated,observed
school:49518933,Operační program Jan Amos Komenský,Inovativní vzdělávání na SPŠS Mělník,1157600,allocated,observed
school:00837385,Operační program Jan Amos Komenský,JAK nás to naučí,1513370,allocated,observed
school:00066729,Operační program Jan Amos Komenský,Šablony III,1537515,allocated,observed
school:69174415,Operační program Jan Amos Komenský,SPŠ Trutnov - šablony IV,2681299,allocated,observed
school:61781444,Operační program Jan Amos Komenský,Inovace ve vzdělávání Gymnázia Sušice,1463148,allocated,observed
school:70888396,Operační program Jan Amos Komenský,Šablony I OPJAK - SS - POMSKOLA Jihlava,518638,allocated,observed
school:63109662,Operační program Jan Amos Komenský,Podpora vzdělávání na Malostranském gymnáziu - Šablony I OP JAK,2199376,allocated,observed
school:48623687,Operační program Jan Amos Komenský,Šablony OP JAK  Jiráskovo gymnázium Náchod,3154125,allocated,observed
school:14451093,Operační program Jan Amos Komenský,Inovací k motivaci,3390150,allocated,observed
school:62690400,Operační program Jan Amos Komenský,SŠ Hradec Králové 003,1695662,allocated,observed
school:00601381,Operační program Jan Amos Komenský,"Střední odborná škola, její podpora žákům i učitelům a spolupráce se zaměstnavateli III",3383244,allocated,observed
school:00495433,Operační program Jan Amos Komenský,Operační program Jan Amos Komenský,678710,allocated,observed
school:00069485,Operační program Jan Amos Komenský,OP JAK,1395111,allocated,observed
school:68383495,Operační program Jan Amos Komenský,Moderní vzdělávání,2398617,allocated,observed
school:00507601,Operační program Jan Amos Komenský,Šablony pro SŠ  Kladno- Vrapice III.,1354569,allocated,observed
school:00055301,Operační program Jan Amos Komenský,Moderní škola,2515040,allocated,observed
school:00508268,Operační program Jan Amos Komenský,Inovativní škola pro život,2111072,allocated,observed
school:00226319,Operační program Jan Amos Komenský,OP JAK SZŠ a VOŠZ Zlín,2105217,allocated,observed
school:61388106,Operační program Jan Amos Komenský,Šablony na Gybotu IV,2001103,allocated,observed
school:00066711,Operační program Jan Amos Komenský,Šablony JAK SZŠ a VOŠZ Mladá Boleslav,2091550,allocated,observed
school:61924059,Operační program Jan Amos Komenský,Profesní růst na SPŠ Kutná Hora,2250917,allocated,observed
school:00335487,Operační program Jan Amos Komenský,Šablony JAK Gymnázium na Vítězné pláni,3050982,allocated,observed
school:00568945,Operační program Jan Amos Komenský,Podpora a inovace technického vzdělávání na SŠ COPT Kroměříž,2657159,allocated,observed
school:61388025,Operační program Jan Amos Komenský,Šablony JAK SUPŠ a VOŠ,1606039,allocated,observed
school:70838283,Operační program Jan Amos Komenský,Vzdělávání pracovníků ve vzdělávání_JAK_střední škola_22_003,459240,allocated,observed
school:00601331,Operační program Jan Amos Komenský,Personální podpora a profesní růst pedagogů,1572650,allocated,observed
school:66610702,Operační program Jan Amos Komenský,Nové příležitosti v procesu výuky a učení,5429665,allocated,observed
school:00599212,Operační program Jan Amos Komenský,Vzděláváme se s Ámosem,1161563,allocated,observed
school:46747991,Operační program Jan Amos Komenský,Šablony OP JAK pro SPŠSE Liberec,3511646,allocated,observed
school:48326437,Operační program Jan Amos Komenský,SŠ Živnostenská 003,1732736,allocated,observed
school:60252758,Operační program Jan Amos Komenský,Zkvalitňujeme výuku,1338466,allocated,observed
school:00601721,Operační program Jan Amos Komenský,"Vzdělávání, spolupráce a inovace na OAOl",1844230,allocated,observed
school:00845299,Operační program Jan Amos Komenský,"Personální podpora pro zabezpečení a rozvoj individuálního  vzdělávání žáků,  podpora inkluzivního klimatu a komunitního charakteru školy",2287605,allocated,observed
school:00077631,Operační program Jan Amos Komenský,Kompetentně do Evropy,1673974,allocated,observed
school:70872767,Operační program Jan Amos Komenský,Podpora vzdělávání na GJN 3,2730835,allocated,observed
school:60076062,Operační program Jan Amos Komenský,Vzdělávání žáků a učitelů 2022-2025,674175,allocated,observed
school:46748016,Operační program Jan Amos Komenský,Nechoď klepat na dveře,2887290,allocated,observed
school:60075775,Operační program Jan Amos Komenský,Gymnázium Česká-úspěch pro každého,740900,allocated,observed
school:00410233,Operační program Jan Amos Komenský,Šablony JAK I pro SŠ řemesel Kunice,687236,allocated,observed
school:66362725,Operační program Jan Amos Komenský,Rozvojové projekty střední školy - OP JAK,495247,allocated,observed
school:61389480,Operační program Jan Amos Komenský,Zkvalitnění výuky na SŠLVT Odolena Voda III.,2206297,allocated,observed
school:47723386,Operační program Jan Amos Komenský,Šablony  4,2525355,allocated,observed
school:61894354,Operační program Jan Amos Komenský,Šablony I JAK pro OA Slaný,1363508,allocated,observed
school:00845213,Operační program Jan Amos Komenský,Střední škola - podpora spolupráce-učitelé-žáci-zaměstnavatelé,718315,allocated,observed
school:00077879,Operační program Jan Amos Komenský,Střední škola Bor Šablony I,1134812,allocated,observed
school:47813211,Operační program Jan Amos Komenský,Podpora vzdělávání v Praktické škole jednoleté,431400,allocated,observed
school:00520055,Operační program Jan Amos Komenský,Podpora kvality a úspěšnosti vzdělávání III,1513356,allocated,observed
school:00524905,Operační program Jan Amos Komenský,Učíme moderními metodami,706290,allocated,observed
school:49767194,Operační program Jan Amos Komenský,Učíme tvořivě,2901064,allocated,observed
school:60075911,Operační program Jan Amos Komenský,Vzdělávání pedagogů a inovativní vzdělávání žáků SOŠ,145825,allocated,observed
school:00559008,Operační program Jan Amos Komenský,GML Templates3,3877615,allocated,observed
school:00601659,Operační program Jan Amos Komenský,Frengp - škola pro budoucnost,3368270,allocated,observed
school:48623695,Operační program Jan Amos Komenský,"Spolupráce, inovace, vzdělávání",1402361,allocated,observed
school:00856070,Operační program Jan Amos Komenský,OP JAK ŠABLONY GYMNÁZIUM SEMILY 2023-2026,1500297,allocated,observed
school:60816929,Operační program Jan Amos Komenský,Společné vzdělávání na Gymnáziu Dačice,1430785,allocated,observed
school:00498874,Operační program Jan Amos Komenský,Šablony III pro SŠ a VOŠ Ústí nad Orlicí,1181040,allocated,observed
school:61100331,Operační program Jan Amos Komenský,Šablony 2022,1774802,allocated,observed
school:00559504,Operační program Jan Amos Komenský,Šablony III - 2022,3229050,allocated,observed
school:00566438,Operační program Jan Amos Komenský,Podpora vzdělávání OA a SŠP Veselí nad Moravou,1850748,allocated,observed
school:60075970,Operační program Jan Amos Komenský,"Šablony IV. na Střední průmyslové škole strojní a elektrotechnické České Budějovice, Dukelská 13",2088370,allocated,observed
school:00601292,Operační program Jan Amos Komenský,Učíme se lépe učit,2262981,allocated,observed
school:60545941,Operační program Jan Amos Komenský,Inovace pro budoucnost,1985860,allocated,observed
school:00601624,Operační program Jan Amos Komenský,JAK na VOSKOP,2340324,allocated,observed
school:48161012,Operační program Jan Amos Komenský,OP JAK - SG PCE,1331193,allocated,observed
school:62032011,Operační program Jan Amos Komenský,Šablony2023,1452703,allocated,observed
school:13692933,Operační program Jan Amos Komenský,Šablony pro SŠ a VOŠ I,1551440,allocated,observed
school:47019697,Operační program Jan Amos Komenský,Vzdělávání pro budoucnost,1170229,allocated,observed
school:68783728,Operační program Jan Amos Komenský,SOŠ Stříbro - šablony III,1528726,allocated,observed
school:72549581,Operační program Jan Amos Komenský,SSST IV,3646881,allocated,observed
school:60461713,Operační program Jan Amos Komenský,"Vzdělávání v rámci OP JAK - Hotelová škola (Vršovická 43, Praha 10)",2487323,allocated,observed
school:00145238,Operační program Jan Amos Komenský,ŠABLONY JAK Střední uměleckoprůmyslová škola HNN HK_2024,1995300,allocated,observed
school:00191191,Operační program Jan Amos Komenský,Společné vzdělávání,1750595,allocated,observed
school:00846279,Operační program Jan Amos Komenský,Inovativní škola SŠP Krnov,1632124,allocated,observed
school:62690035,Operační program Jan Amos Komenský,Šablony pro SŠ,2431336,allocated,observed
school:00140147,Operační program Jan Amos Komenský,Šablony 2022 na SŠŘS,1809600,allocated,observed
school:00843032,Operační program Jan Amos Komenský,Profesní růst a inovace,1315700,allocated,observed
school:48623679,Operační program Jan Amos Komenský,Gymnázium Broumov,1678653,allocated,observed
school:02013762,Operační program Jan Amos Komenský,Personální podpora - SPŠE a VOŠ Pardubice,4800259,allocated,observed
school:67009425,Operační program Jan Amos Komenský,Moderní pedagogický sbor III.,2195295,allocated,observed
school:60064790,Operační program Jan Amos Komenský,Inovace ve výuce na OA Tábor,1655656,allocated,observed
school:16980123,Operační program Jan Amos Komenský,JAK na průmyslovce,1630950,allocated,observed
school:60064781,Operační program Jan Amos Komenský,Vzdělávání ve škole III,1117239,allocated,observed
school:48665860,Operační program Jan Amos Komenský,Šablony OP JAK pro Střední škola obchodní Kolín,969125,allocated,observed
school:00602027,Operační program Jan Amos Komenský,Poznej sebe a svět,1630470,allocated,observed
school:13582259,Operační program Jan Amos Komenský,Podpora výuky 2023 - 2025,1610134,allocated,observed
school:61342645,Operační program Jan Amos Komenský,Podpora rozvoje žáků a pedagogů Gymnázia Chomutov,2466958,allocated,observed
school:00581119,Operační program Jan Amos Komenský,Operační program Jan Amos Komenský,1858450,allocated,observed
school:70107050,Operační program Jan Amos Komenský,Šablony JAK Obchodní akademie Kubelíkova,1594312,allocated,observed
school:44555512,Operační program Jan Amos Komenský,Podpora personálního rozvoje,2879895,allocated,observed
school:00069621,Operační program Jan Amos Komenský,Šablony I SŠDSaJ,1190727,allocated,observed
school:00669709,Operační program Jan Amos Komenský,Inovace ve zdrávce,3121831,allocated,observed
school:00069221,Operační program Jan Amos Komenský,Šablony SŠ a VOŠ I -  ČZA Mělník,1764368,allocated,observed
school:00100307,Operační program Jan Amos Komenský,Šablony OPJAK 2022,982550,allocated,observed
school:64812201,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality vzdělávání na SŠ zahradnické Kopidlno,1084314,allocated,observed
school:00512281,Operační program Jan Amos Komenský,Projekt SZŠ Písek Šablony OP JAK,1343217,allocated,observed
school:62032178,Operační program Jan Amos Komenský,Společně,1759067,allocated,observed
school:60126639,Operační program Jan Amos Komenský,Gymnázium Chotěboř - rozvíjíme se III,1538341,allocated,observed
school:60371790,Operační program Jan Amos Komenský,Zvýšení kvality vzdělávání a odborné přípravy na SOŠG Staré Město III,3372649,allocated,observed
school:60816759,Operační program Jan Amos Komenský,Projekt OA TGM J. Hradec 2022,1200936,allocated,observed
school:14450470,Operační program Jan Amos Komenský,Vzdělávání učitelů 2023,3168475,allocated,observed
school:00510874,Operační program Jan Amos Komenský,Kvalitní učitel - Kvalitní vzdělávání - Kvalitní škola,4671364,allocated,observed
school:61100226,Operační program Jan Amos Komenský,"Šablony JAK, Gymnázium Příbram",1503612,allocated,observed
school:60418494,Operační program Jan Amos Komenský,Inovativní výuka SŠ,439102,allocated,observed
school:48895598,Operační program Jan Amos Komenský,Zvýšení kvality výuky,4050644,allocated,observed
school:60650443,Operační program Jan Amos Komenský,Podpora inovativního vzdělávání na Gymnáziu Strakonice,2504722,allocated,observed
school:00566756,Operační program Jan Amos Komenský,Šablony JAK,3087185,allocated,observed
school:62073133,Operační program Jan Amos Komenský,Moderní škola III,2098385,allocated,observed
school:00077615,Operační program Jan Amos Komenský,Šablony JAK - SOŠ a SOU Sušice,2651559,allocated,observed
school:18380824,Operační program Jan Amos Komenský,Šablony OP JAK - GSOŠ Podbořany,1506710,allocated,observed
school:61924008,Operační program Jan Amos Komenský,"VOŠ, SPŠ a OA Čáslav - OPJAK",1210390,allocated,observed
school:75151073,Operační program Jan Amos Komenský,Šablony I GMH,1298198,allocated,observed
school:63834286,Operační program Jan Amos Komenský,Šablony I - Konzervatoř a VOŠ J.Ježka Praha - Profesní rozvoj pedagogů,2411413,allocated,observed
school:15062848,Operační program Jan Amos Komenský,Šablony pro SŠ,4682400,allocated,observed
school:00582336,Operační program Jan Amos Komenský,"ŠABLONY I - OP JAK, Výzva č. 02_22_003 Šablony pro SŠ VOŠ I",2767450,allocated,observed
school:49766929,Operační program Jan Amos Komenský,Šablony 3 - podpora vzdělávání,3088292,allocated,observed
school:61894371,Operační program Jan Amos Komenský,Šablony 2022,2364515,allocated,observed
school:00842753,Operační program Jan Amos Komenský,Šablony I OP JAK - Gymnázium Hladnov,2469625,allocated,observed
school:00577243,Operační program Jan Amos Komenský,Šablony I OP JAK - SŠ GOS Frýdek-Místek,2486475,allocated,observed
school:00511382,Operační program Jan Amos Komenský,Šablony JAK 2023,3914395,allocated,observed
school:75050081,Operační program Jan Amos Komenský,Šablony OP JAK I,1279301,allocated,observed
school:00601691,Operační program Jan Amos Komenský,Rozvoj SŠ Vejdovského 2022,1337000,allocated,observed
school:06668224,Operační program Jan Amos Komenský,OP JAK Vzdělávání a spolupráce,1831906,allocated,observed
school:18383874,Operační program Jan Amos Komenský,Varnsdorfské vzdělávání - šablony 2023 - 2026,5095911,allocated,observed
school:00100340,Operační program Jan Amos Komenský,JAK Jablunkov 23,1201732,allocated,observed
school:00566411,Operační program Jan Amos Komenský,Inovace vzdělávání na OATB a VOŠE Zlín,3069680,allocated,observed
school:47274689,Operační program Jan Amos Komenský,Šablony OP JAK,2789991,allocated,observed
school:62237004,Operační program Jan Amos Komenský,Inovace ve vzdělávání na Gymnáziu Česká Lípa,2229097,allocated,observed
school:48895466,Operační program Jan Amos Komenský,JAK na GYBNP,1679323,allocated,observed
school:61924041,Operační program Jan Amos Komenský,JAK na GYMCASLAV,2406116,allocated,observed
school:60869861,Operační program Jan Amos Komenský,My jsme škola,1999437,allocated,observed
school:60252537,Operační program Jan Amos Komenský,Šablony pro kvalitní výuku 2023,2167314,allocated,observed
school:00873306,Operační program Jan Amos Komenský,Šablony pro SŠSaŘ Stochov IV.,1925765,allocated,observed
school:61100242,Operační program Jan Amos Komenský,Šablony OPJAK na GaSOŠE,1923840,allocated,observed
school:00576441,Operační program Jan Amos Komenský,Škola reaguje na měnící se vnější prostředí.,1510390,allocated,observed
school:00087751,Operační program Jan Amos Komenský,Čtvrtá podpora vzdělávání OP JAK,2515443,allocated,observed
school:00555053,Operační program Jan Amos Komenský,Šablony I,341335,allocated,observed
school:62690281,Operační program Jan Amos Komenský,OP JAK - Podpora rozvoje školy,1584128,allocated,observed
school:00842761,Operační program Jan Amos Komenský,Projekt 22,2778245,allocated,observed
school:66610699,Operační program Jan Amos Komenský,ŠABLONY OPJAK - OA a HŠ Třebíč,3894830,allocated,observed
school:00175790,Operační program Jan Amos Komenský,Inovativní vzdělávání pedagogů a žáků,2868985,allocated,observed
school:61515477,Operační program Jan Amos Komenský,Hurá do školy,1861620,allocated,observed
school:00666718,Operační program Jan Amos Komenský,Šablony pro rozvoj SZŠ JH,872219,allocated,observed
school:00664359,Operační program Jan Amos Komenský,Šablony OP JAK,1592200,allocated,observed
school:61894419,Operační program Jan Amos Komenský,Šablony I J. A. Komenský na SPŠ a VOŠ Kladno,1892090,allocated,observed
school:60869038,Operační program Jan Amos Komenský,Ucime se ucit,1850711,allocated,observed
school:62486012,Operační program Jan Amos Komenský,I_G8MB_OP JAK,2307569,allocated,observed
school:15527816,Operační program Jan Amos Komenský,ŠABLONY - SŠ-COPT UHERSKÝ BROD III.,2009700,allocated,observed
school:41190726,Operační program Jan Amos Komenský,SOU Gastronomie OP JAK,2930750,allocated,observed
school:60650770,Operační program Jan Amos Komenský,Rybářská škola - OPJAK,1415386,allocated,observed
school:15034496,Operační program Jan Amos Komenský,Šablony pro ISŠ Moravská Třebová,1611477,allocated,observed
school:47935910,Operační program Jan Amos Komenský,Holešov OU 003,521460,allocated,observed
school:61742902,Operační program Jan Amos Komenský,Šablony JAK - Vzděláváním k inovaci,1713498,allocated,observed
school:49461249,Operační program Jan Amos Komenský,Rozvoj potenciálu žáků a zaměstnanců Gymnázia a ZUŠ Šlapanice,1371550,allocated,observed
school:00559261,Operační program Jan Amos Komenský,GOA Bučovice 2023,2091670,allocated,observed
school:61387509,Operační program Jan Amos Komenský,Vzdělávání na GULZU 3,2239985,allocated,observed
school:48134023,Operační program Jan Amos Komenský,Škola Kavčí hory - SOŠS I,1533818,allocated,observed
school:48161101,Operační program Jan Amos Komenský,Inovativní a spolupracující škola,1751085,allocated,observed
school:61388726,Operační program Jan Amos Komenský,Šablony JAK Dušní,2743867,allocated,observed
school:61986038,Operační program Jan Amos Komenský,Zajištění kvalitní výuky na SLŠ Hranice,2044353,allocated,observed
school:00843318,Operační program Jan Amos Komenský,OU Kelč 003,439148,allocated,observed
school:60153237,Operační program Jan Amos Komenský,Gymnázium Trutnov pro budoucnost,2283985,allocated,observed
school:00082571,Operační program Jan Amos Komenský,Šablony pro SOŠ Lovosice,694848,allocated,observed
school:63701219,Operační program Jan Amos Komenský,Gymnázium Lipník nad Bečvou OP JAK,1150548,allocated,observed
school:60418460,Operační program Jan Amos Komenský,Rozvoj inovativního vzdělávání na VOŠ a SŠVZZ Třebíč,2603850,allocated,observed
school:49314866,Operační program Jan Amos Komenský,SŠTD Šablony III,3729305,allocated,observed
school:47813571,Operační program Jan Amos Komenský,"Vzdělávání v rámci OP JAK - Střední škola, Dětský domov a Školní jídelna, Velké Heraltice",738575,allocated,observed
school:49314912,Operační program Jan Amos Komenský,Šablony JAK I PSŠ Letohrad,1618443,allocated,observed
school:49314785,Operační program Jan Amos Komenský,Šablony pro Vyšší odbornou školu stavební a Střední školu stavební Vysoké Mýto,1410425,allocated,observed
school:00528714,Operační program Jan Amos Komenský,Šablony OPJAK SŠ Semily,2175561,allocated,observed
school:60545984,Operační program Jan Amos Komenský,Koeficienty vzdělávání III,3509083,allocated,observed
school:61385271,Operační program Jan Amos Komenský,Podpora rozvoje Gymnázia Na Zatlance III,2366913,allocated,observed
school:00854824,Operační program Jan Amos Komenský,Šablony SŠ - OP JAK,856211,allocated,observed
school:49535013,Operační program Jan Amos Komenský,Vzdělávání pro každého,1547785,allocated,observed
school:18620442,Operační program Jan Amos Komenský,Studium pro život,1496240,allocated,observed
school:00577391,Operační program Jan Amos Komenský,Učíme se pro život,1023706,allocated,observed
school:00638871,Operační program Jan Amos Komenský,Šablony I SOUPČ,2285932,allocated,observed
school:00526517,Operační program Jan Amos Komenský,Učíme se učit jinak,2239250,allocated,observed
school:00638846,Operační program Jan Amos Komenský,Šablony I SOUR,1278296,allocated,observed
school:60126621,Operační program Jan Amos Komenský,OPJAK GHB,2326859,allocated,observed
school:60126647,Operační program Jan Amos Komenský,Inovativní vzdělávání,2011067,allocated,observed
school:06668364,Operační program Jan Amos Komenský,Šablony Zemědělská akademie a Gymnázium Hořice OP JAK,2198564,allocated,observed
school:00069434,Operační program Jan Amos Komenský,Šablony IV Křivoklát,1440629,allocated,observed
school:47019727,Operační program Jan Amos Komenský,Šablony SŠ,404100,allocated,observed
school:13644289,Operační program Jan Amos Komenský,Staň se technikem,1312814,allocated,observed
school:61385891,Operační program Jan Amos Komenský,Šablony I VOŠON a SPŠO,1595629,allocated,observed
school:00602141,Operační program Jan Amos Komenský,Šablony pro Zengrovku 3,2026521,allocated,observed
school:60096136,Operační program Jan Amos Komenský,Moderní škola s tradicí,1499465,allocated,observed
school:61385301,Operační program Jan Amos Komenský,Šablony I SPŠE Ječná,2888579,allocated,observed
school:11925311,Operační program Jan Amos Komenský,Cesta rozvoje SŠMG,1118815,allocated,observed
school:00497070,Operační program Jan Amos Komenský,Šablony I SŠAI,3881789,allocated,observed
school:00600920,Operační program Jan Amos Komenský,ŠABLONY JAK 2022,3457459,allocated,observed
school:00845370,Operační program Jan Amos Komenský,Škola s tradicí škola s budoucností,1499301,allocated,observed
school:60446234,Operační program Jan Amos Komenský,Gymnázium Jaroslava Heyrovského - Šablony OP JAK I,2964900,allocated,observed
school:00843105,Operační program Jan Amos Komenský,SPŠEI Mohelnice Šablony I,1629325,allocated,observed
school:00856037,Operační program Jan Amos Komenský,Podpora školního akčního plánu 4,1853715,allocated,observed
school:47921374,Operační program Jan Amos Komenský,JAK pro střední školu,688756,allocated,observed
school:67011748,Operační program Jan Amos Komenský,Šablony OP JAK I pro SpŠ Znojmo,583921,allocated,observed
school:60116820,Operační program Jan Amos Komenský,"Výuka atraktivně, efektivně, inovativně",2140459,allocated,observed
school:49314645,Operační program Jan Amos Komenský,Aktivní a vzdělaná škola,1639664,allocated,observed
school:00066702,Operační program Jan Amos Komenský,Šablony 5,1973816,allocated,observed
school:00380407,Operační program Jan Amos Komenský,Inovativní přístup ke vzdělávání SŠEE Sokolnice,2243294,allocated,observed
school:00574384,Operační program Jan Amos Komenský,Komenský na SŠ logistické Dalovice,1589892,allocated,observed
school:48623725,Operační program Jan Amos Komenský,Škola pro život III,2258125,allocated,observed
school:70874204,Operační program Jan Amos Komenský,Šablony pro SŠ I - JAK,1558827,allocated,observed
school:00523925,Operační program Jan Amos Komenský,Šablony ISŠŽIV 2022,2859350,allocated,observed
school:00601667,Operační program Jan Amos Komenský,Šablony GMK JAK I.,1827307,allocated,observed
school:03620280,Operační program Jan Amos Komenský,Podpora výuky na Gymnáziu Pacov OP JAK I,542391,allocated,observed
school:63553597,Operační program Jan Amos Komenský,Šablony 2023,2406186,allocated,observed
school:16977360,Operační program Jan Amos Komenský,Šablony pro Hvězdy ze SŠDŘ Kladno,1702574,allocated,observed
school:00832375,Operační program Jan Amos Komenský,Osobnostní rozvoj III.,1189035,allocated,observed
school:14891247,Operační program Jan Amos Komenský,Vzdělávání pedagogů na SOŠ pro administrativu EU,3930234,allocated,observed
school:00082627,Operační program Jan Amos Komenský,Zvyšujeme kvalitu vzdělávání 2022,2859919,allocated,observed
school:61385379,Operační program Jan Amos Komenský,Rozvoj kompetencí pro 21. století,1868495,allocated,observed
school:60371714,Operační program Jan Amos Komenský,"Šablony I na ZŠ a PrŠ Čtverka, UB",413450,allocated,observed
school:00664740,Operační program Jan Amos Komenský,Podpora škol pomocí projektů zjednodušeného vykazování OP JAK,2570190,allocated,observed
school:71219293,Operační program Jan Amos Komenský,Šablony I WL,903567,allocated,observed
school:70107122,Operační program Jan Amos Komenský,Šablony JAK I pro SŠ - ZŠ a PŠ Neratovice,411775,allocated,observed
school:60650478,Operační program Jan Amos Komenský,Podpora sepětí teorie a praxe III,1854866,allocated,observed
school:00854999,Operační program Jan Amos Komenský,OP-JAK Šablony pro SŠ a VOŠ I,1731393,allocated,observed
school:48623733,Operační program Jan Amos Komenský,Šablony I - Moderní vzdělávání v Praktické škole Jaroměř,423550,allocated,observed
school:70284849,Operační program Jan Amos Komenský,Moderní výuka,498725,allocated,observed
school:00545121,Operační program Jan Amos Komenský,Podpora  profesního rozvoje pracovníků ve vzdělávání SŠ,327812,allocated,observed
school:70840385,Operační program Jan Amos Komenský,Moderní výuka,398500,allocated,observed
school:13644327,Operační program Jan Amos Komenský,Šablony SŠE Ostrava,2534994,allocated,observed
school:60103329,Operační program Jan Amos Komenský,"OP JAK Šablony I - Gymnázium K. V. Raise a Střední odborné učiliště, Hlinsko, Adámkova 55",1479312,allocated,observed
school:60076518,Operační program Jan Amos Komenský,OP JAK Trhové Sviny,422264,allocated,observed
school:00559032,Operační program Jan Amos Komenský,"Jaroška Brno, OP JAK I",3240252,allocated,observed
school:61342751,Operační program Jan Amos Komenský,GYMKA 2024,1113414,allocated,observed
school:00300268,Operační program Jan Amos Komenský,Šablony JAK Jarov,5995651,allocated,observed
school:49624059,Operační program Jan Amos Komenský,SPŠ stavební Josefa Gočára - Šablony OP JAK,1347642,allocated,observed
school:48283142,Operační program Jan Amos Komenský,Šablony SPS-CL III.,2074075,allocated,observed
school:15028585,Operační program Jan Amos Komenský,Moderní techniky výuky,1667475,allocated,observed
school:00843547,Operační program Jan Amos Komenský,ŠABLONY OP JAK  SŠ ZEMĚDĚLSKÁ A PŘÍRODOVĚDNÁ,1627989,allocated,observed
school:70982228,Operační program Jan Amos Komenský,Šablony 4 pro SŠ,464475,allocated,observed
school:46773509,Operační program Jan Amos Komenský,Podpora výuky oborů střední školy VOŠ obalové techniky a SŠ Štětí,2194895,allocated,observed
school:48665860,Operační program Jan Amos Komenský,Pro cool strojaře,983663,allocated,observed
school:00498815,Operační program Jan Amos Komenský,Na cestě V,1336724,allocated,observed
school:60545992,Operační program Jan Amos Komenský,Rozvoj školy pro 21. století,5365814,allocated,observed
school:61357235,Operační program Jan Amos Komenský,ŠABLONY PRO GVH LOUNY,1839424,allocated,observed
school:00637939,Operační program Jan Amos Komenský,Učíme se rádi,1256661,allocated,observed
school:00654949,Operační program Jan Amos Komenský,Vzdělávání k budoucnosti,1108147,allocated,observed
school:49774301,Operační program Jan Amos Komenský,Připravujeme na budoucnost,7486894,allocated,observed
school:70843309,Operační program Jan Amos Komenský,Gymnázium Kroměříž_Šablony 2022,2598005,allocated,observed
school:00830232,Operační program Jan Amos Komenský,MGZŠ Šablony GYM JAK,727857,allocated,observed
school:47935936,Operační program Jan Amos Komenský,Zvyšování kvality vzdělávání pomocí projektu OP JAK ve VOŠP a SPŠM Kroměříž,502050,allocated,observed
school:14891531,Operační program Jan Amos Komenský,Operační program Jan Amos Komenský- Šablony pro SŠ 2023-2025,439632,allocated,observed
school:47274735,Operační program Jan Amos Komenský,Šablony I pro střední školu - ZŠ TGM a gymnázium Česká Kamenice,1282955,allocated,observed
school:60436735,Operační program Jan Amos Komenský,Šablony I OUV,1424671,allocated,observed
school:00842966,Operační program Jan Amos Komenský,OP JAK GJŠ,3057838,allocated,observed
school:60680300,Operační program Jan Amos Komenský,Inovativní vzdělávání na OU Cvrčovice,964575,allocated,observed
school:60446218,Operační program Jan Amos Komenský,Šablony I JGJ G,2200126,allocated,observed
school:14451077,Operační program Jan Amos Komenský,Řemeslo je náš život,1218317,allocated,observed
school:16355474,Operační program Jan Amos Komenský,Inovativní vzdělávání v SOŠ a SOU Hustopeče,1427744,allocated,observed
school:46746862,Operační program Zaměstnanost plus,Flexiškola,2234977,allocated,observed
school:61385395,Operační program Zaměstnanost plus,Příležitosti kariérního rozvoje a osobního růstu pro ženy 50+,4180655,allocated,observed
school:70988820,Operační program Zaměstnanost plus,Dětská skupina Dubínek,2450981,allocated,observed
school:70882762,Operační program Zaměstnanost plus,Dětská skupina Marybelka Hora Svaté Kateřiny,2850770,allocated,observed
school:61631981,Operační program Zaměstnanost plus,Dětská skupina Dymokury,2540758,allocated,observed
school:65990722,Operační program Zaměstnanost plus,Dětská skupina ZŠW Praha 5 - Jinonice,2308249,allocated,observed
school:49774301,Operační program Životní prostředí 2021—2027,Energetické řešení budov VOŠ a SPŠE,107604838,allocated,observed
school:48380156,Operační program Životní prostředí 2021—2027,Energetické úspory budovy ZUŠ Rokycany,30993362,allocated,observed
