institution_id,pedagogical_amount,nonpedagogical_amount,oniv_amount,other_amount,operations_amount,investment_amount,bucket_basis,bucket_certainty
school:70999368,6361406,933461,116550,2538614,0,0,allocated,observed
school:70979642,6419175,924514,48400,2555604,0,0,allocated,observed
school:71007636,6411234,924514,54500,2552840,0,0,allocated,observed
school:70994200,6349518,981514,57200,2551199,0,0,allocated,observed
school:70985898,6373576,898723,134375,2530760,0,0,allocated,observed
school:70998442,6308280,977938,107415,2535604,0,0,allocated,observed
school:70834814,6605936,714480,58630,2547505,0,0,allocated,observed
school:70982066,6410135,842310,146760,2523850,0,0,allocated,observed
school:70998221,6288922,967608,135075,2525272,0,0,allocated,observed
school:75015706,6440056,848833,91275,2536533,0,0,allocated,observed
school:70225893,6486041,835531,45600,2547907,0,0,allocated,observed
school:70646066,6420296,862961,74250,2534574,0,0,allocated,observed
school:70987432,6380284,924514,45200,2542070,0,0,allocated,observed
school:70996598,6374478,871716,121925,2521676,0,0,allocated,observed
school:75021595,6276812,980613,103330,2525584,0,0,allocated,observed
school:63433842,6369286,924514,45600,2538242,0,0,allocated,observed
school:71001603,6262252,1030397,44400,2537841,0,0,allocated,observed
school:75020742,6257838,1030397,49300,2536305,0,0,allocated,observed
school:70995532,6320080,960413,56360,2533612,0,0,allocated,observed
school:70941513,6251995,1030397,49200,2534272,0,0,allocated,observed
school:60611022,6253651,1030397,43600,2534848,0,0,allocated,observed
school:75033178,6422824,817534,100275,2519645,0,0,allocated,observed
school:70989460,6295029,931787,115325,2514932,0,0,allocated,observed
school:75021269,6292402,932624,112800,2514309,0,0,allocated,observed
school:70992274,6335808,903580,92300,2519307,0,0,allocated,observed
school:75016036,6413564,854530,50680,2529297,0,0,allocated,observed
school:60611383,6096179,1092491,146450,2501657,0,0,allocated,observed
school:70980349,6305437,842310,200675,2487415,0,0,allocated,observed
school:70856303,6866872,406422,17478,2531106,0,0,allocated,observed
school:86594265,6110783,1073491,135075,2500128,0,0,allocated,observed
school:71004505,6373361,825904,112925,2505345,0,0,allocated,observed
school:75024268,6388646,805230,112975,2503469,0,0,allocated,observed
school:49457560,6277309,941414,51200,2512115,0,0,allocated,observed
school:47813237,6380646,835531,52500,2511230,0,0,allocated,observed
school:70934002,6359607,854530,44890,2510519,0,0,allocated,observed
school:71008420,6221288,935972,119900,2490727,0,0,allocated,observed
school:70939063,6513480,699838,29700,2510234,0,0,allocated,observed
school:71010203,6355171,801408,106100,2490490,0,0,allocated,observed
school:49461524,6809528,403796,22492,2510237,0,0,allocated,observed
school:70909521,6356685,835531,47200,2502891,0,0,allocated,observed
school:72048069,6147293,1030397,43600,2497836,0,0,allocated,observed
school:49408496,6164203,919920,166150,2465275,0,0,allocated,observed
school:70108013,6129622,1030397,48800,2491686,0,0,allocated,observed
school:75000580,6281013,825904,112125,2473207,0,0,allocated,observed
school:70987815,6210091,941414,49200,2488724,0,0,allocated,observed
school:70225958,6304521,835531,54900,2484739,0,0,allocated,observed
school:75015668,6191066,908602,101550,2470685,0,0,allocated,observed
school:70985014,6210759,924514,50600,2483075,0,0,allocated,observed
school:75027691,6330278,722144,155700,2454243,0,0,allocated,observed
school:75024047,6266291,854530,59870,2478045,0,0,allocated,observed
school:60780517,6163519,960413,44700,2479128,0,0,allocated,observed
school:21551511,6234573,873529,55840,2473619,0,0,allocated,observed
school:75033020,6274034,835531,50000,2474129,0,0,allocated,observed
school:70997837,6250786,854530,51770,2472650,0,0,allocated,observed
school:75021111,6157115,897300,113370,2454936,0,0,allocated,observed
school:71294066,6248434,854530,46300,2471832,0,0,allocated,observed
school:71010327,6104473,933461,112675,2449201,0,0,allocated,observed
school:70842116,6349334,714480,75085,2458207,0,0,allocated,observed
school:65994027,6236365,842656,48320,2463499,0,0,allocated,observed
school:47813598,6699703,392475,28221,2468078,0,0,allocated,observed
school:70978204,6150549,871716,113600,2443749,0,0,allocated,observed
school:65265530,6159735,847908,127600,2438659,0,0,allocated,observed
school:71005251,6064377,892530,192775,2421004,0,0,allocated,observed
school:75017695,6197221,854530,60340,2454010,0,0,allocated,observed
school:71004645,6120068,941414,45600,2457396,0,0,allocated,observed
school:75002264,6099413,893701,123400,2433604,0,0,allocated,observed
school:61989924,6102231,941414,54400,2451188,0,0,allocated,observed
school:49367820,6106640,941414,46400,2452723,0,0,allocated,observed
school:72744707,6064981,928439,105425,2433710,0,0,allocated,observed
school:70919739,6187558,835531,48400,2444035,0,0,allocated,observed
school:70108811,6182150,835531,53300,2442153,0,0,allocated,observed
school:70985855,5967171,987982,116620,2420394,0,0,allocated,observed
school:60446633,6263640,747334,39600,2439819,0,0,allocated,observed
school:75018306,6060807,941414,50400,2436773,0,0,allocated,observed
school:65571860,6633379,384119,16429,2442089,0,0,allocated,observed
school:70877602,6154719,835531,48000,2432608,0,0,allocated,observed
school:71008934,6092725,852716,106275,2417013,0,0,allocated,observed
school:62537628,6041189,941414,50000,2429946,0,0,allocated,observed
school:75022648,6616579,386584,19403,2437101,0,0,allocated,observed
school:70841721,6614348,388310,19330,2436925,0,0,allocated,observed
school:73185001,6126532,806904,111425,2412835,0,0,allocated,observed
school:70842531,6609449,392504,16828,2436680,0,0,allocated,observed
school:70985197,5749808,1179800,113925,2411504,0,0,allocated,observed
school:60042362,6100588,873529,51340,2426993,0,0,allocated,observed
school:47610182,6135032,835531,52400,2425756,0,0,allocated,observed
school:69980217,6601137,385971,28317,2431514,0,0,allocated,observed
school:75023873,5935425,977599,123000,2405732,0,0,allocated,observed
school:70945390,6131753,835531,49600,2424615,0,0,allocated,observed
school:72742836,6051346,870665,109300,2408860,0,0,allocated,observed
school:70919747,6022557,941414,49200,2423462,0,0,allocated,observed
school:70933171,6599009,382722,22962,2429642,0,0,allocated,observed
school:70837953,6227940,735867,46455,2423405,0,0,allocated,observed
school:70998159,5954523,958901,113125,2405871,0,0,allocated,observed
school:07280238,6017788,941414,50000,2421802,0,0,allocated,observed
school:70152501,6386606,571584,51245,2421450,0,0,allocated,observed
school:75016125,6035815,924514,47200,2422194,0,0,allocated,observed
school:70922144,6118112,835531,52500,2419867,0,0,allocated,observed
school:73184217,6115840,801045,98600,2407076,0,0,allocated,observed
school:70659257,5921205,1030397,50900,2419157,0,0,allocated,observed
school:68911921,5661648,1249252,105630,2404993,0,0,allocated,observed
school:49458744,6111073,835531,54500,2417418,0,0,allocated,observed
school:70102058,6111556,835531,47600,2417586,0,0,allocated,observed
school:70919658,6110218,835531,48800,2417120,0,0,allocated,observed
school:75048477,6577278,384032,23608,2422536,0,0,allocated,observed
school:72076950,6109771,835531,44800,2416965,0,0,allocated,observed
school:70832811,6387935,558025,30325,2417194,0,0,allocated,observed
school:71003517,5892560,977599,132325,2390816,0,0,allocated,observed
school:70919593,5987942,941414,51600,2411416,0,0,allocated,observed
school:71001085,6003324,924514,52500,2410887,0,0,allocated,observed
school:71004874,5896235,989276,107675,2396158,0,0,allocated,observed
school:71005587,5895739,976080,123625,2391393,0,0,allocated,observed
school:75034735,5986519,941414,44000,2410920,0,0,allocated,observed
school:70990778,6081753,835531,57000,2407215,0,0,allocated,observed
school:61904180,6342362,571584,57805,2406053,0,0,allocated,observed
school:72542721,5857536,1047297,66000,2402882,0,0,allocated,observed
school:70934011,6061896,854530,48300,2406916,0,0,allocated,observed
school:60157241,6072314,835531,57400,2403930,0,0,allocated,observed
school:71001174,5974474,911065,87350,2396167,0,0,allocated,observed
school:66739721,6071725,835531,54600,2403726,0,0,allocated,observed
school:70982554,6053836,809415,110950,2388412,0,0,allocated,observed
school:70924228,5920082,981514,51600,2401755,0,0,allocated,observed
school:46764968,6543980,381651,16608,2410119,0,0,allocated,observed
school:70984531,5907108,957932,98050,2389034,0,0,allocated,observed
school:70107793,5960073,941414,45600,2401718,0,0,allocated,observed
school:70990000,5972003,859656,137460,2377418,0,0,allocated,observed
school:70983585,5990916,852886,119125,2381643,0,0,allocated,observed
school:70989079,6045426,835531,54900,2394573,0,0,allocated,observed
school:75022711,5787357,1087397,58500,2392415,0,0,allocated,observed
school:75000571,6017698,854530,53460,2391535,0,0,allocated,observed
school:70695822,5920424,913624,104800,2378248,0,0,allocated,observed
school:70981302,6003890,823393,110200,2375895,0,0,allocated,observed
school:70986436,6034167,835531,51200,2390655,0,0,allocated,observed
school:45211469,6034532,835531,50400,2390782,0,0,allocated,observed
school:70988064,5844289,977599,114950,2374017,0,0,allocated,observed
school:70991855,5938053,888291,107450,2375567,0,0,allocated,observed
school:70940622,5827519,977599,135850,2368181,0,0,allocated,observed
school:72743522,5932841,902743,91225,2378783,0,0,allocated,observed
school:62537831,5935859,842310,168150,2358803,0,0,allocated,observed
school:71294171,6141429,714480,62870,2385856,0,0,allocated,observed
school:43754112,5926698,941414,44400,2390103,0,0,allocated,observed
school:70944431,5850622,974754,98165,2375231,0,0,allocated,observed
school:75030438,5921638,941414,46800,2388343,0,0,allocated,observed
school:00852058,6503656,379199,18514,2395234,0,0,allocated,observed
school:75020033,5928782,888291,105975,2372342,0,0,allocated,observed
school:75006855,6022282,835531,50400,2386519,0,0,allocated,observed
school:72742313,5831088,989152,98075,2373443,0,0,allocated,observed
school:75026821,5969953,851212,96575,2373766,0,0,allocated,observed
school:10966331,6041015,780632,86750,2373933,0,0,allocated,observed
school:00582778,5907619,941414,46500,2383463,0,0,allocated,observed
school:62350145,5901154,941414,51300,2381214,0,0,allocated,observed
school:70940142,5992446,835531,52100,2376136,0,0,allocated,observed
school:70885401,5940387,891265,44900,2377415,0,0,allocated,observed
school:75017903,5992261,835531,48400,2376072,0,0,allocated,observed
school:75011026,5949558,847027,90000,2365212,0,0,allocated,observed
school:75000458,5818460,958599,114500,2358417,0,0,allocated,observed
school:75000628,6082499,717122,82050,2366268,0,0,allocated,observed
school:70996318,5868471,923817,86775,2363716,0,0,allocated,observed
school:70299668,5861785,919493,99525,2359885,0,0,allocated,observed
school:70107769,5768754,1047297,50400,2371986,0,0,allocated,observed
school:62537750,5983068,835531,46800,2372872,0,0,allocated,observed
school:60433370,5978879,835531,51700,2371415,0,0,allocated,observed
school:75028930,6075302,721427,70200,2365261,0,0,allocated,observed
school:70992258,5958089,807741,110000,2354509,0,0,allocated,observed
school:75020017,5968633,835531,57000,2367849,0,0,allocated,observed
school:62540475,6009239,804656,38720,2371236,0,0,allocated,observed
school:70921539,5816660,981514,59400,2365765,0,0,allocated,observed
school:75023482,5896429,882565,82550,2359090,0,0,allocated,observed
school:70995281,5748697,1047297,51200,2365006,0,0,allocated,observed
school:70940967,5765623,1030397,48000,2365015,0,0,allocated,observed
school:75000032,5955302,835531,54100,2363210,0,0,allocated,observed
school:70985111,5830314,907291,115900,2344686,0,0,allocated,observed
school:70992118,5825295,923817,98925,2348691,0,0,allocated,observed
school:70995273,5713779,982695,169700,2330373,0,0,allocated,observed
school:72742976,5833952,941414,57800,2357828,0,0,allocated,observed
school:71007270,5835025,941414,56100,2358200,0,0,allocated,observed
school:70695997,6003115,741981,90275,2347293,0,0,allocated,observed
school:08687463,5897966,825904,117825,2339907,0,0,allocated,observed
school:70982112,6411429,380096,25726,2363450,0,0,allocated,observed
school:70986584,5925463,801408,109450,2340951,0,0,allocated,observed
school:71010858,5938857,835531,44800,2357487,0,0,allocated,observed
school:75016389,5924978,835531,52500,2352657,0,0,allocated,observed
school:75019884,5916665,835531,55800,2349764,0,0,allocated,observed
school:61989771,6030091,714480,62645,2347111,0,0,allocated,observed
school:70940860,5910305,842656,50920,2350031,0,0,allocated,observed
school:70989036,5811102,941414,49600,2349875,0,0,allocated,observed
school:70979901,5813228,941414,46500,2350615,0,0,allocated,observed
school:72742585,5917883,835531,44400,2350188,0,0,allocated,observed
school:70940983,5913114,835531,50800,2348528,0,0,allocated,observed
school:75016206,5912484,835531,47600,2348309,0,0,allocated,observed
school:75032929,5804741,941414,49200,2347662,0,0,allocated,observed
school:70919691,5903351,835531,47200,2345131,0,0,allocated,observed
school:70989826,5781046,907291,114150,2327541,0,0,allocated,observed
school:70990662,5793047,941414,46000,2343593,0,0,allocated,observed
school:70156794,5898893,835531,44400,2343579,0,0,allocated,observed
school:72049634,5896741,835531,47200,2342831,0,0,allocated,observed
school:75006014,5889725,835531,55600,2340390,0,0,allocated,observed
school:47013222,5705010,985928,101775,2328446,0,0,allocated,observed
school:75021617,5697354,977599,121975,2322884,0,0,allocated,observed
school:75017423,5892007,835531,48500,2341183,0,0,allocated,observed
school:75029553,5785809,941414,47300,2341073,0,0,allocated,observed
school:70941084,5826055,893914,44900,2338550,0,0,allocated,observed
school:60156589,5864292,806904,107325,2321576,0,0,allocated,observed
school:70988315,5842531,833049,92850,2323102,0,0,allocated,observed
school:75032767,5866851,835531,51800,2332429,0,0,allocated,observed
school:75027551,5792187,842310,142140,2308805,0,0,allocated,observed
school:75033411,5760076,941414,44800,2332119,0,0,allocated,observed
school:72048107,5801795,893914,49800,2330107,0,0,allocated,observed
school:72743794,5841227,854530,49460,2330124,0,0,allocated,observed
school:70849510,6349735,369130,16175,2338165,0,0,allocated,observed
school:86594583,5862659,835531,43600,2330970,0,0,allocated,observed
school:61989177,6357121,358551,15048,2337054,0,0,allocated,observed
school:70877513,5849523,835531,53600,2326399,0,0,allocated,observed
school:70978611,5838045,826353,81050,2319211,0,0,allocated,observed
school:71011781,5750795,941414,43200,2328889,0,0,allocated,observed
school:70997284,6304424,402570,17820,2334034,0,0,allocated,observed
school:61785300,5655687,977599,114800,2308384,0,0,allocated,observed
school:75026325,5634553,1047297,42400,2325284,0,0,allocated,observed
school:70989524,5883517,723818,137700,2299352,0,0,allocated,observed
school:73184454,5708428,907291,117250,2302270,0,0,allocated,observed
school:70992517,5714737,907291,108375,2304465,0,0,allocated,observed
school:63788225,5828099,835531,51700,2318943,0,0,allocated,observed
school:70996725,6325406,360532,15494,2326706,0,0,allocated,observed
school:70984701,5771195,849538,97325,2304015,0,0,allocated,observed
school:46750495,5739948,870665,110250,2300493,0,0,allocated,observed
school:75000440,5578401,1017491,129975,2295370,0,0,allocated,observed
school:65341821,5727039,924514,53000,2314741,0,0,allocated,observed
school:70990883,5632341,953791,138400,2291974,0,0,allocated,observed
school:47813202,5604009,1047297,48500,2314654,0,0,allocated,observed
school:75017393,5815808,835531,48000,2314666,0,0,allocated,observed
school:70993246,5898202,714480,98740,2301214,0,0,allocated,observed
school:75007983,5710032,941414,45200,2314703,0,0,allocated,observed
school:70992801,5704434,941414,51000,2312755,0,0,allocated,observed
school:75001659,5728596,881595,98200,2300347,0,0,allocated,observed
school:70992312,5867605,701925,151925,2286196,0,0,allocated,observed
school:60630108,5804235,835531,55600,2310639,0,0,allocated,observed
school:70992789,5749359,859065,94550,2299731,0,0,allocated,observed
school:70981256,5873693,701925,138650,2288315,0,0,allocated,observed
school:75022109,5783656,854530,53480,2310089,0,0,allocated,observed
school:71010076,5697408,941414,47700,2310310,0,0,allocated,observed
school:49461311,5695013,842310,184375,2274988,0,0,allocated,observed
school:61384402,5692122,941414,48400,2308470,0,0,allocated,observed
school:70983500,5797736,835531,48400,2308377,0,0,allocated,observed
school:70982945,5691283,941414,48900,2308179,0,0,allocated,observed
school:70994633,5690764,941414,48000,2307998,0,0,allocated,observed
school:70984255,5692489,941414,44800,2308598,0,0,allocated,observed
school:70944717,5689729,941414,48000,2307637,0,0,allocated,observed
school:60802596,5687708,941414,44800,2306934,0,0,allocated,observed
school:48664421,5788529,835531,50000,2305173,0,0,allocated,observed
school:71000119,5670315,941414,51600,2300881,0,0,allocated,observed
school:70887331,5780011,835531,45600,2302208,0,0,allocated,observed
school:72048174,5671123,941414,47300,2301163,0,0,allocated,observed
school:72073314,5743423,832212,92175,2288321,0,0,allocated,observed
school:70874271,5766052,835531,52100,2297351,0,0,allocated,observed
school:70986932,5766145,835531,44400,2297383,0,0,allocated,observed
school:70986428,5762587,835531,46000,2296145,0,0,allocated,observed
school:70984948,5653671,941414,49600,2295090,0,0,allocated,observed
school:70993122,5541742,1009826,105550,2279946,0,0,allocated,observed
school:70848661,5895953,699838,39150,2295335,0,0,allocated,observed
school:70851221,6262132,348811,14669,2300608,0,0,allocated,observed
school:75005280,5753023,835531,44000,2292817,0,0,allocated,observed
school:64328341,5745349,835531,47200,2290146,0,0,allocated,observed
school:70987726,5745691,835531,46000,2290265,0,0,allocated,observed
school:70938326,5737307,835531,55900,2287347,0,0,allocated,observed
school:61716634,5857912,715314,53010,2287482,0,0,allocated,observed
school:70884471,5738596,835531,51300,2287796,0,0,allocated,observed
school:70436479,5786411,746166,101350,2273337,0,0,allocated,observed
school:70983534,5622263,941414,52900,2284160,0,0,allocated,observed
school:75028964,5685744,844516,94175,2272531,0,0,allocated,observed
school:63109727,5725425,835531,45600,2283213,0,0,allocated,observed
school:70982295,5666488,893914,41600,2283020,0,0,allocated,observed
school:73184926,5667801,893914,39200,2283477,0,0,allocated,observed
school:46772111,5717593,835531,46000,2280487,0,0,allocated,observed
school:70982651,5678532,833049,100150,2266030,0,0,allocated,observed
school:70926786,5694021,819208,97925,2266603,0,0,allocated,observed
school:69983551,5669616,847027,90000,2267791,0,0,allocated,observed
school:70982821,5607640,941414,45600,2279071,0,0,allocated,observed
school:71001590,5607120,941414,44800,2278889,0,0,allocated,observed
school:71006362,5832818,709336,45340,2276670,0,0,allocated,observed
school:71010807,5623077,842310,143075,2249955,0,0,allocated,observed
school:70885397,5701517,835531,46000,2274892,0,0,allocated,observed
school:70983941,5657506,846190,88125,2263286,0,0,allocated,observed
school:75020734,5693948,835531,50400,2272259,0,0,allocated,observed
school:71007598,5638756,893914,44500,2273369,0,0,allocated,observed
school:71007521,5640937,893914,40800,2274129,0,0,allocated,observed
school:70920401,5693629,835531,48000,2272148,0,0,allocated,observed
school:71294911,5685063,835531,59400,2269167,0,0,allocated,observed
school:70880271,5660603,816697,105700,2254100,0,0,allocated,observed
school:60650419,5569856,941414,57400,2265922,0,0,allocated,observed
school:72068663,6179184,362800,15413,2276611,0,0,allocated,observed
school:70920753,5683355,835531,43600,2268572,0,0,allocated,observed
school:75034697,5677633,835531,48900,2266581,0,0,allocated,observed
school:75020939,5598601,847908,136575,2243385,0,0,allocated,observed
school:70200467,5672390,835531,46400,2264756,0,0,allocated,observed
school:70299889,5667814,835531,48800,2263164,0,0,allocated,observed
school:75017547,5670353,835531,42400,2264048,0,0,allocated,observed
school:70284199,5558201,941414,49700,2261866,0,0,allocated,observed
school:70999651,5664840,806334,84650,2251969,0,0,allocated,observed
school:75027330,5661220,835531,47300,2260870,0,0,allocated,observed
school:05388864,5592737,869164,87500,2248742,0,0,allocated,observed
school:75015048,5650611,835531,54500,2257177,0,0,allocated,observed
school:70972826,5602848,878810,60235,2255617,0,0,allocated,observed
school:70506337,6161012,347885,14350,2265096,0,0,allocated,observed
school:70986827,5540045,941414,47300,2255548,0,0,allocated,observed
school:75017351,5704631,734182,103800,2240707,0,0,allocated,observed
school:60159049,5563146,870665,103400,2238966,0,0,allocated,observed
school:75015919,5528879,884470,129725,2231845,0,0,allocated,observed
school:75029031,5591920,839910,101995,2238277,0,0,allocated,observed
school:71007423,5577559,850375,100400,2236921,0,0,allocated,observed
school:70974951,5687070,788031,36000,2253335,0,0,allocated,observed
school:70940673,5631914,835531,44800,2250670,0,0,allocated,observed
school:70983577,5570447,851212,102675,2234738,0,0,allocated,observed
school:71010823,5675604,701925,160775,2219380,0,0,allocated,observed
school:72070609,5677726,788031,40800,2250084,0,0,allocated,observed
school:75001861,5500232,914461,109475,2232313,0,0,allocated,observed
school:49459759,5430558,948193,156585,2219806,0,0,allocated,observed
school:70981515,5665714,742818,115175,2230169,0,0,allocated,observed
school:70987271,5673046,788031,37200,2248455,0,0,allocated,observed
school:75030616,5603430,817934,85425,2234635,0,0,allocated,observed
school:70996741,5557562,893914,36400,2245114,0,0,allocated,observed
school:70995621,5604514,835531,48800,2241135,0,0,allocated,observed
school:75032881,5655356,788031,42500,2242299,0,0,allocated,observed
school:70996431,5581174,854530,50970,2239625,0,0,allocated,observed
school:70695881,5683756,723818,86950,2229836,0,0,allocated,observed
school:70980071,5669272,739470,85050,2230242,0,0,allocated,observed
school:60042338,5602211,835531,44400,2240334,0,0,allocated,observed
school:72741686,5473422,922580,98000,2225809,0,0,allocated,observed
school:72051248,6107406,345530,19360,2245621,0,0,allocated,observed
school:71009981,5571272,820882,101275,2224470,0,0,allocated,observed
school:72742241,5570921,830538,86825,2227708,0,0,allocated,observed
school:70279578,5591529,835531,47600,2236617,0,0,allocated,observed
school:70918988,5524179,842310,127315,2215538,0,0,allocated,observed
school:10740937,5480314,941414,48800,2234761,0,0,allocated,observed
school:70988650,5506616,842310,141600,2209426,0,0,allocated,observed
school:71294783,5582942,835531,45600,2233629,0,0,allocated,observed
school:47611600,5632284,788031,38400,2234269,0,0,allocated,observed
school:70992771,5522786,865513,73525,2223128,0,0,allocated,observed
school:70982121,5519431,893914,39600,2231844,0,0,allocated,observed
school:75017148,5580680,782408,105975,2214355,0,0,allocated,observed
school:71003151,5291021,1078126,95300,2216463,0,0,allocated,observed
school:70885249,5445982,922580,95900,2216260,0,0,allocated,observed
school:70098093,5559906,835531,58300,2225612,0,0,allocated,observed
school:70839999,5699030,703181,49145,2227969,0,0,allocated,observed
school:70986568,5568110,835531,44400,2228467,0,0,allocated,observed
school:70981752,5624282,742818,92950,2215751,0,0,allocated,observed
school:70997586,5543519,854530,49860,2226521,0,0,allocated,observed
school:72081619,5559094,835531,52900,2225329,0,0,allocated,observed
school:75034859,5496161,859065,98050,2211618,0,0,allocated,observed
school:75006308,5557868,835531,45600,2224903,0,0,allocated,observed
school:70991120,5449280,941414,44400,2223962,0,0,allocated,observed
school:75015650,5495156,893914,38000,2223397,0,0,allocated,observed
school:70841543,5459318,918246,52515,2219393,0,0,allocated,observed
school:70983984,5440688,941414,42400,2220971,0,0,allocated,observed
school:75034620,5339727,977599,121325,2198429,0,0,allocated,observed
school:70981086,5471699,859065,102475,2203106,0,0,allocated,observed
school:70994005,5536932,835531,44400,2217617,0,0,allocated,observed
school:75029405,5550447,787334,90100,2205548,0,0,allocated,observed
school:75030632,5508720,830538,88025,2206062,0,0,allocated,observed
school:72742071,5488110,847027,92900,2204627,0,0,allocated,observed
school:49137158,5427400,941414,46900,2216347,0,0,allocated,observed
school:70659044,5522988,801408,106100,2200890,0,0,allocated,observed
school:69983968,5483759,840065,106325,2200691,0,0,allocated,observed
school:60337389,5671872,699838,33660,2217355,0,0,allocated,observed
school:70867950,5516554,835531,53300,2210526,0,0,allocated,observed
school:06007104,5521227,835531,42400,2212152,0,0,allocated,observed
school:70997314,5570999,741981,98475,2196917,0,0,allocated,observed
school:70985022,5474867,840065,87475,2197596,0,0,allocated,observed
school:75017105,5469821,833886,101225,2193690,0,0,allocated,observed
school:60782200,5454110,893914,41200,2209112,0,0,allocated,observed
school:70940801,5666214,678463,38320,2207948,0,0,allocated,observed
school:70982473,5576444,719633,103775,2191035,0,0,allocated,observed
school:73184322,5466662,840065,88675,2194741,0,0,allocated,observed
school:75027216,5501753,806334,85050,2195214,0,0,allocated,observed
school:70994161,5492992,835531,51200,2202326,0,0,allocated,observed
school:72741911,5541556,788031,41600,2202696,0,0,allocated,observed
school:70940851,5480996,835531,57900,2198151,0,0,allocated,observed
school:72742101,5487042,835531,49300,2200256,0,0,allocated,observed
school:75077451,5485267,835531,45200,2199638,0,0,allocated,observed
school:75017318,5470805,835531,55400,2194605,0,0,allocated,observed
school:71010009,5398567,859065,110925,2177656,0,0,allocated,observed
school:71007202,5415589,859065,87600,2183580,0,0,allocated,observed
school:70941271,5467801,835531,46400,2193559,0,0,allocated,observed
school:70281262,5512989,788031,46100,2192755,0,0,allocated,observed
school:72744987,5464600,835531,46900,2192445,0,0,allocated,observed
school:47654279,5857569,456320,23680,2197233,0,0,allocated,observed
school:75034760,5408459,848701,98250,2177492,0,0,allocated,observed
school:70990514,5391790,859065,105025,2175298,0,0,allocated,observed
school:70992053,5459542,835531,44800,2190686,0,0,allocated,observed
school:75019248,5454836,835531,47600,2189048,0,0,allocated,observed
school:70996873,5503540,788031,45700,2189467,0,0,allocated,observed
school:70834598,5503960,788031,44900,2189613,0,0,allocated,observed
school:70947716,5449104,835531,47200,2187053,0,0,allocated,observed
school:75034484,5379390,859065,108375,2170983,0,0,allocated,observed
school:70874581,5447382,835531,46800,2186454,0,0,allocated,observed
school:70981761,5423942,828864,87075,2175976,0,0,allocated,observed
school:75017156,5443029,796386,103275,2171316,0,0,allocated,observed
school:75024195,5493442,744492,102500,2170801,0,0,allocated,observed
school:71010190,5487418,788031,41600,2183856,0,0,allocated,observed
school:70876991,5425841,835531,54200,2178958,0,0,allocated,observed
school:75023237,5378123,893914,39700,2182669,0,0,allocated,observed
school:72755369,5385009,840065,94850,2166326,0,0,allocated,observed
school:61357502,5407386,817934,89575,2166411,0,0,allocated,observed
school:75001527,5464617,753182,95375,2163794,0,0,allocated,observed
school:75031795,5417128,835531,43600,2175926,0,0,allocated,observed
school:72745291,5395313,826353,82650,2165140,0,0,allocated,observed
school:70996440,5409296,835531,46500,2173200,0,0,allocated,observed
school:72550392,5406227,835531,42800,2172132,0,0,allocated,observed
school:72741546,5402817,835531,46900,2170945,0,0,allocated,observed
school:75001021,5451390,753182,90550,2159191,0,0,allocated,observed
school:71011595,5385754,823842,83550,2160939,0,0,allocated,observed
school:70993335,5347018,893914,40800,2171844,0,0,allocated,observed
school:70828237,5283426,941414,58200,2166244,0,0,allocated,observed
school:71009744,5453417,734182,105250,2153284,0,0,allocated,observed
school:70996423,5358947,844516,83575,2158805,0,0,allocated,observed
school:70695784,5442982,788031,44900,2168392,0,0,allocated,observed
school:71005021,5439744,753182,95900,2155138,0,0,allocated,observed
school:70940258,5430121,796220,42470,2166766,0,0,allocated,observed
school:75000661,5382470,794712,100200,2149660,0,0,allocated,observed
school:70879095,5640750,571584,51895,2161892,0,0,allocated,observed
school:70983283,5342186,840065,89900,2151424,0,0,allocated,observed
school:75034581,5409350,753182,112675,2144561,0,0,allocated,observed
school:70659273,5365221,799734,107025,2145405,0,0,allocated,observed
school:17273609,5443589,726329,96675,2147131,0,0,allocated,observed
school:70988196,5254404,919232,88800,2148425,0,0,allocated,observed
school:70995591,5361570,835531,51400,2156591,0,0,allocated,observed
school:70993025,5342285,854017,42000,2156313,0,0,allocated,observed
school:61386171,5293551,893914,41600,2153238,0,0,allocated,observed
school:70832803,5570456,609431,50170,2150601,0,0,allocated,observed
school:70923442,5347000,835531,46000,2151520,0,0,allocated,observed
school:70845034,5076130,1062177,93525,2136131,0,0,allocated,observed
school:75151227,5333271,835531,51800,2146743,0,0,allocated,observed
school:70891061,5311465,854530,50970,2145766,0,0,allocated,observed
school:71004424,5352329,750523,119700,2123793,0,0,allocated,observed
school:70935335,5215403,941414,45600,2142572,0,0,allocated,observed
school:70189013,5317223,835531,47700,2141159,0,0,allocated,observed
school:70983232,5379851,734182,98475,2127683,0,0,allocated,observed
school:72088087,5843091,329060,16165,2147909,0,0,allocated,observed
school:75031728,5361097,788031,40400,2139896,0,0,allocated,observed
school:70499870,5213518,886617,101825,2122847,0,0,allocated,observed
school:75001250,5371007,734182,94175,2124606,0,0,allocated,observed
school:71006001,5300820,835531,47700,2135451,0,0,allocated,observed
school:63788187,5303796,835531,43200,2136486,0,0,allocated,observed
school:75016796,5253396,840065,103300,2120525,0,0,allocated,observed
school:75027283,5349003,753182,91350,2123561,0,0,allocated,observed
school:46772103,5348739,788031,38800,2135596,0,0,allocated,observed
school:70918643,5356255,701925,140125,2108247,0,0,allocated,observed
school:75029499,5108705,975047,86320,2117146,0,0,allocated,observed
school:75024403,5256993,854530,46090,2126810,0,0,allocated,observed
school:68780702,5787633,345914,15187,2134474,0,0,allocated,observed
