institution_id,ico,total_costs_amount,materials_amount,energy_amount,repairs_amount,services_amount,personnel_amount,depreciation_amount,other_costs_amount,basis,certainty,note
school:70982406,70982406,11008387,262316,365045,104907,732404,9218368,4452,320895,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982422,70982422,4963675,81550,112448,22543,264820,4379812,20796,81706,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982431,70982431,11405911,995796,415424,64425,315222,9491055,6184,117805,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982449,70982449,8417112,733683,228038,119339,300085,6975088,21444,39435,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982457,70982457,8847914,695554,380539,225944,273367,7198312,0,74198,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982465,70982465,10418036,780009,534499,148535,261278,8552917,28112,112686,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982473,70982473,10929728,284809,150470,161067,301956,9869671,16470,145285,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982503,70982503,8696876,981143,169392,440621,361268,6291209,133434,319809,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982511,70982511,18642257,1496897,893153,324382,1389991,14273778,69347,194709,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982520,70982520,5987250,177556,113414,11069,535536,4998517,108672,42486,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982538,70982538,9485030,720329,332431,88229,395692,7773033,62959,112357,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982546,70982546,6932064,437143,352720,101376,245643,5672088,0,123094,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982554,70982554,13457044,1019222,371713,400036,635763,10783718,41273,205319,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982571,70982571,6553033,109424,156910,27694,772278,5441255,25231,20241,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982597,70982597,44694507,2661553,2056728,604787,1485447,37238527,89787,557678,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982619,70982619,5429064,460267,457595,16219,238157,4205483,9136,42207,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982627,70982627,2715841,208289,132053,2130,124717,2217527,0,31125,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982635,70982635,34986643,2568729,1940952,299480,1496671,27103831,1432707,144273,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982643,70982643,11695710,1920739,472729,193710,376755,8513371,23960,194446,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982651,70982651,13227016,193149,423716,203065,614882,11257248,339771,195185,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982678,70982678,8952600,819644,550836,110487,717106,6565121,42876,146530,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982694,70982694,2827575,33975,133157,8630,363976,2271092,0,16745,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982708,70982708,6223466,683128,217466,54843,239375,4700056,85527,243071,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982716,70982716,7130619,496516,555208,13700,412341,5523377,13899,115578,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982732,70982732,20296891,1178083,917519,297157,703344,16978378,36783,185627,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982741,70982741,39729945,3127455,1491688,205303,1180545,32047880,613219,1063855,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982759,70982759,7346823,435807,257943,9859,381026,6084373,124164,53651,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982767,70982767,2738018,307548,121619,0,92951,2199400,0,16500,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982775,70982775,24944565,1964542,988486,345012,673154,20195856,73042,704473,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982821,70982821,15037777,1242012,788817,686908,445646,11294666,316145,263583,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982830,70982830,35459867,2721503,1470321,320929,1106154,29139519,262578,438863,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982911,70982911,26351551,1848185,1921540,465760,839209,20724618,15900,536339,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982945,70982945,12925393,232148,655097,806191,489436,10048941,285920,407660,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982961,70982961,19450498,1531984,592382,67168,1271584,15192133,32451,762796,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982970,70982970,43947238,2760632,1190881,149146,807022,38122244,34253,883060,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982988,70982988,28059890,2356614,1411748,877837,931384,21430719,66721,984867,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70982996,70982996,3261859,135291,100779,3275,174894,2819662,0,27958,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983003,70983003,37069499,686560,1184987,196923,2096209,32208531,175384,520905,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983011,70983011,45364221,5473956,2034657,225505,2142672,34741423,47804,698204,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983020,70983020,7545903,538656,181089,113279,357412,6090186,45200,220081,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983038,70983038,5830917,127317,108566,19430,436109,5027865,23908,87722,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983054,70983054,2983199,93455,133303,34311,265280,2368787,10624,77439,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983062,70983062,10271856,912851,493806,34122,340469,8286473,0,204135,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983071,70983071,7160128,710876,391579,0,246449,5750859,500,59865,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983101,70983101,7929970,640831,346077,58269,483478,6162525,38052,200738,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983119,70983119,11343927,307525,412527,145254,864725,9526105,0,87791,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983127,70983127,24972783,644695,455635,27921,631714,22640801,6252,565765,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983135,70983135,13338707,1066088,518151,93377,507176,10906939,8808,238168,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983143,70983143,4906078,544099,190506,30358,300504,3767501,7860,65250,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983151,70983151,4369500,691239,256072,9593,351286,2900897,54535,105878,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983160,70983160,2719111,175189,119465,2000,111919,2280197,0,30341,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983208,70983208,11168525,1144814,314909,70016,428109,9008112,32352,170213,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983216,70983216,22622014,1424978,935388,86364,591049,19397804,0,186431,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983232,70983232,14489157,1421593,317823,134977,435997,10448083,22751,1707933,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983259,70983259,56713981,4419034,1406084,559637,1654803,47767558,164917,741948,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983267,70983267,9219912,717123,308453,409160,311780,6773729,579234,120433,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983275,70983275,2123821,34033,182954,4124,122987,1763913,0,15810,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983283,70983283,11398837,647201,581107,21506,370559,9715148,0,63316,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983313,70983313,20204415,1235882,836101,150638,813840,16434754,227403,505797,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983321,70983321,11102884,993559,388472,29354,470637,8707237,27132,486493,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983330,70983330,4443520,316184,118551,12658,169128,3702024,38766,86209,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983348,70983348,4454287,465772,216016,423009,269551,2924469,45472,109998,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983356,70983356,47932131,3349989,2188905,1081897,1543931,38793128,22308,951973,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983364,70983364,8879035,711926,670253,220106,235489,6982712,13819,44730,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983372,70983372,5733122,595137,176352,795,499734,4359396,11099,90609,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983381,70983381,33039976,1808219,2876565,1612637,1188510,24174021,79908,1300116,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983399,70983399,50149244,3885218,2852793,1400167,1388708,38974282,965405,682671,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983429,70983429,8851574,838067,170043,1694,376795,7242746,24368,197861,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983437,70983437,11886476,816584,786268,58789,663302,9354884,18872,187777,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983453,70983453,18020610,1219299,850708,151731,431949,14771576,90920,504427,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983461,70983461,5386817,161428,0,92830,155882,4902483,5004,69190,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983470,70983470,11351214,1097008,416889,162986,583425,8869873,0,221033,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983496,70983496,17357309,1473069,684254,973078,519969,13205152,26648,475139,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983500,70983500,15881891,1202616,612808,1242670,340030,12036806,58320,388641,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983518,70983518,27613794,2125937,1452819,1679115,579516,21343744,73298,359365,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983526,70983526,29505729,2495983,1286000,549076,504886,24102563,117114,450107,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983534,70983534,16704040,1599400,781285,517262,470229,12679255,95033,561576,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983542,70983542,24088909,1881658,1147062,1785376,621726,18115302,76864,460921,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983577,70983577,12933997,1112974,98742,9530,249822,10927286,0,535643,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983585,70983585,16526387,1207545,510548,10082,760542,13638324,163253,236093,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983607,70983607,20067335,1484429,453085,80785,876671,16920067,45252,207046,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983623,70983623,11978020,884655,482253,58978,536175,9627437,15721,372801,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983640,70983640,10482698,592259,543789,283015,485897,8405916,26110,145712,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983658,70983658,4499472,418534,184792,0,148635,3571852,0,175659,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983666,70983666,2518981,130707,61406,54117,204847,1962864,9828,95212,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983674,70983674,27941887,2878352,1550843,2149706,982504,18999397,466918,914167,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983682,70983682,29780785,3739086,653398,1936426,670181,21762618,404626,614450,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983691,70983691,3361115,193984,124129,34175,156252,2837274,3106,12195,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983704,70983704,20361662,2076463,843437,808115,496859,15007882,777705,351201,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983712,70983712,30712333,1907329,1775102,1402099,1472578,21258732,921890,1974603,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983721,70983721,55055195,2922293,1930421,4290390,1718854,40975151,2935974,282112,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983739,70983739,30681314,2138567,1141922,350116,1161771,23840998,443154,1604786,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983747,70983747,7898972,178572,280686,7135,507774,6814677,10740,99388,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983755,70983755,2942975,341996,69140,13038,94214,2303042,0,121545,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983763,70983763,4365888,221698,164680,0,148610,3774327,0,56573,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983771,70983771,2666722,223232,0,0,56591,2379488,0,7411,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983780,70983780,24164183,1373095,744219,41843,1223720,19955394,218545,607367,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983798,70983798,9953061,667353,411203,80655,540353,7969678,27731,256088,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983801,70983801,13227291,1278014,429036,18200,777232,10263177,108196,353436,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983810,70983810,34060571,2884446,1783134,101420,617185,28147937,69978,456471,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983836,70983836,27109102,2717673,529232,587191,705847,21817285,472824,279050,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983844,70983844,3721379,457474,144681,8048,204502,2812177,27049,67448,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983852,70983852,3011984,345836,0,0,152294,2465586,0,48268,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983861,70983861,7912786,604645,227683,2311,427590,6546630,10656,93271,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983879,70983879,7323212,482986,178845,16782,301352,6316743,0,26504,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983887,70983887,4152324,270088,141952,33661,644000,2873392,14928,174303,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983909,70983909,11469680,648455,512322,242686,334372,9411559,59967,260319,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983917,70983917,8816697,676461,0,6511,168530,7957046,0,8149,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983933,70983933,7996062,843277,598564,84834,416333,5954647,0,98407,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983941,70983941,13954914,947049,419184,266955,633078,11274964,101256,312428,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983950,70983950,31779877,2364981,1114159,612531,1334405,25567751,1500,784550,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983968,70983968,8712876,768567,785497,102478,246661,6343687,384448,81538,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983976,70983976,10573779,767468,516799,33407,864753,7949228,39768,402356,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983984,70983984,14223268,1328114,339766,1190864,413101,10476615,287282,187526,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70983992,70983992,5200021,555707,276246,19009,64537,4212886,19625,52011,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984000,70984000,7995136,244491,382880,1372648,281173,5614248,34841,64855,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984018,70984018,9965990,825505,390602,150187,239215,7961499,95686,303296,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984026,70984026,3104828,209610,141245,20181,128755,2552950,33472,18615,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984034,70984034,3090160,275782,170385,11542,203334,2289803,0,139314,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984042,70984042,6145311,92830,193123,39528,338627,5357661,0,123542,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984051,70984051,3587501,363079,39334,0,112754,2965189,0,107145,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984069,70984069,8694704,658337,291341,104545,504316,6907548,17632,210985,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984085,70984085,6281244,554435,284033,234475,211368,4907217,0,89716,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984123,70984123,5533581,395029,268135,27849,267246,4400579,30732,144011,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984131,70984131,7274296,558521,112267,56709,217724,6182585,23567,122923,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984158,70984158,67484559,3317553,3794223,1584902,3327662,49440058,4023139,1997022,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984182,70984182,11193412,1287453,897728,37391,483409,7702825,384381,400225,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984191,70984191,22042669,1470284,1142646,163007,741927,17216545,1264257,44003,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984204,70984204,16410610,1235728,973372,36469,563093,12604505,762557,234886,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984221,70984221,32277786,2067977,2025383,321946,1709435,23786319,64122,2302604,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984239,70984239,12187356,965658,925065,74485,458116,9662083,51830,50119,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984247,70984247,3018656,189725,98068,0,176199,2430004,0,124660,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984255,70984255,17675357,1326112,747430,3281690,706866,10992224,441957,179078,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984280,70984280,13670081,2075406,807358,646942,372931,9311073,95062,361309,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984301,70984301,18798181,1107093,956246,479052,341953,15231962,335178,346697,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984310,70984310,2938605,295965,58794,4705,230286,2324812,0,24043,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984328,70984328,11839698,945519,360195,38958,335569,9946656,0,212801,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984336,70984336,2448873,174557,41709,0,60827,2151951,0,19829,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984344,70984344,35809086,830960,1751933,670574,2001166,27753869,1757009,1043575,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984352,70984352,26350509,4301682,1319009,678746,735687,18070251,665095,580039,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984361,70984361,25117626,2387962,1642498,842634,683842,19192527,76296,291867,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984379,70984379,21311966,1398561,185048,493309,527883,18051153,24291,631721,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984387,70984387,33942374,827982,742088,1275366,2647850,26161805,1430004,857279,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984433,70984433,15457215,1530428,796329,191610,425917,12299988,0,212943,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984441,70984441,30933046,2224587,894056,95600,1336889,25547415,0,834499,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984450,70984450,3069140,48150,93711,148298,177466,2551157,26968,23390,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984468,70984468,8339471,171524,364503,113290,478556,6805921,30035,375642,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984476,70984476,3123478,141561,198702,19682,291398,2407946,0,64189,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984484,70984484,32081047,3566779,1567772,165253,887070,25456216,52286,385671,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984492,70984492,42431938,3294933,1671367,257598,1218795,34987652,0,1001593,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984514,70984514,21089083,1978423,736458,261314,772310,15718137,704605,917836,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984522,70984522,6642063,164886,203231,65700,276283,5476331,302660,152972,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984531,70984531,16401088,1276136,621012,154872,906006,13092811,55452,294799,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984549,70984549,9196642,326704,326571,143355,602664,7018834,400681,377833,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984557,70984557,34234940,2444855,932988,757507,1481668,25787756,272137,2558029,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984565,70984565,43562444,3643135,1221764,173356,1421200,35195470,1579270,328249,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984573,70984573,3819750,283931,168356,9442,134777,3065281,2124,155839,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984581,70984581,6292942,172421,306136,24661,282038,5380813,0,126873,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984620,70984620,5376238,346616,326837,114150,277341,3964268,7988,339038,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984638,70984638,23117467,2557976,305217,120367,725340,18155640,67456,1185471,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984646,70984646,22080312,1720297,1305115,500934,753968,17332461,77789,389748,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984654,70984654,27102612,2259013,1547637,640985,919122,21147805,93528,494522,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984662,70984662,18017799,1786300,1046666,194272,907298,13641717,126562,314984,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984671,70984671,26819053,2249272,1750620,341182,1064926,20889260,82764,441029,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984689,70984689,28742679,2249706,1865892,580785,729295,22656247,171033,489721,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984697,70984697,19970478,1990341,1441105,138537,1137436,14746266,136681,380112,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984701,70984701,14448425,1138914,264940,113540,599003,11622619,396528,312881,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984727,70984727,54831046,3524351,3535076,608743,2888825,40736653,567984,2969414,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984735,70984735,2380695,150976,121670,0,231715,1799154,0,77180,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984743,70984743,57185691,3841917,2268810,606936,2048777,47546107,147722,725422,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984751,70984751,45524324,2998239,2656392,666892,2996980,33622224,282478,2301119,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984760,70984760,3161430,254731,269898,18653,158358,2339488,0,120302,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984786,70984786,59450986,3677431,3276461,524101,2362271,47998333,198071,1414318,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984794,70984794,40668081,2158417,3178574,211688,1344348,33392535,120006,262513,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984808,70984808,6469737,449170,338649,177514,154053,5034323,210144,105884,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984816,70984816,6593563,537219,321358,205664,150805,4711944,604176,62397,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984824,70984824,5562519,350532,245923,30532,132842,4579859,184392,38439,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984832,70984832,7071648,456107,400844,411494,150604,4981112,532141,139346,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984841,70984841,49852921,2901575,2624671,1151361,1792056,38348954,1849848,1184456,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984859,70984859,15477029,140092,597944,350735,421302,13396978,386832,183146,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984867,70984867,14103011,115098,448022,231535,584845,11825323,740967,157221,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984875,70984875,7151394,722247,265289,35025,466211,5648653,13969,0,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984891,70984891,10573251,895201,230110,125774,325088,8752587,174402,70089,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984905,70984905,5526603,375323,214665,32513,238135,4545290,69336,51341,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984913,70984913,5261206,399190,362489,75021,258408,3917666,29592,218840,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984921,70984921,2655667,255423,0,2800,146425,2159276,0,91743,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984948,70984948,15536931,1316810,1132671,255286,308370,12047710,0,476084,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984956,70984956,7688568,566372,285700,47141,222033,6326701,0,240621,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984972,70984972,4708010,371251,145702,2691,262400,3901045,0,24921,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984981,70984981,13312867,1148668,700663,1876,396072,10694142,0,371446,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70984999,70984999,2839429,262777,154876,9863,88179,2287310,0,36424,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70985014,70985014,13103941,343822,536963,90838,243433,11708706,34465,145714,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70985022,70985022,12389396,297121,347840,24581,460943,11156593,0,102318,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:70985065,70985065,9254824,257294,302786,41630,356668,8133140,10164,153142,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
