institution_id,programme,project_name,amount,basis,certainty
school:70996474,Integrovaný regionální operační program,"Vybudování multimediální učebny a ŠPZ v ZŠ, Náchod, Drtinovo náměstí 121",597734,allocated,observed
school:70154287,Integrovaný regionální operační program,Modernizace učebny robotiky a pořízení robotických stavebnic pro 1. a 2. stupeň,524993,allocated,observed
school:75017130,Integrovaný regionální operační program,"Modernizace odborné učebny - výměna IT techniky ZŠ Lánecká 699, Světlá nad Sázavou, příspěvková organizace",875613,allocated,observed
school:70910995,Integrovaný regionální operační program,"Odborné učebny Základní školy Konečná, Havlíčkův Brod - vybavení",1992556,allocated,observed
school:47795638,Integrovaný regionální operační program,"Infrastruktura ZŠ sgt. J.C. Kluttze a MŠ Kovářská - odborná učebna - přírodní vědy - fyzika, chemie, přírodní vědy",5000000,allocated,observed
school:75000369,Integrovaný regionální operační program,"ZŠ Lišov, Odborné učebny",1500000,allocated,observed
school:70996423,Integrovaný regionální operační program,Vybavení pro ZŠ Bystrovany,526286,allocated,observed
school:71004467,Integrovaný regionální operační program,Renovace a vybavení PC učebny,1400000,allocated,observed
school:46787267,Integrovaný regionální operační program,"Učebna informatiky, přírodovědných předmětů a školní družina ZŠ Údlice",2000000,allocated,observed
school:75022966,Integrovaný regionální operační program,ZŠ Polešovice - Modernizace přírodovědných učeben,2631579,allocated,observed
school:75003546,Integrovaný regionální operační program,Projekt IROP pro ZŠ a MŠ Chodouny,2000000,allocated,observed
school:70985944,Integrovaný regionální operační program,"IROP pro Základní školu Skuhrov, okres Havlíčkův Brod",670000,allocated,observed
school:45211515,Integrovaný regionální operační program,Modernizace odborných učeben polytechnického vzdělávání a počítačové učebny,1720025,allocated,observed
school:75030420,Integrovaný regionální operační program,Rekonstrukce odborné učebny ZŠ Lochovice IROP 2024,2000000,allocated,observed
school:70985561,Integrovaný regionální operační program,Modernizace počítačové učebny ZŠ Vilémov,1452000,allocated,observed
school:75003872,Integrovaný regionální operační program,Rekonstrukce a vybavení odborné učebny - žákovské kuchyně v ZŠ a MŠ Vrbovec,2000000,allocated,observed
school:60611804,Integrovaný regionální operační program,Modernizace odborné učebny ZŠ Pernarec,2205240,allocated,observed
school:75015595,Integrovaný regionální operační program,Rekonstrukce učebny pracovních činností - školní kuchyňka,1500000,allocated,observed
school:70994765,Integrovaný regionální operační program,Pořízení interaktivních tabulí pro výuku,449400,allocated,observed
school:75024381,Integrovaný regionální operační program,"Rekonstrukce odborné učebny fyziky, chemie a přírodopisu",1250000,allocated,observed
school:61385158,Integrovaný regionální operační program,ZŠ Černošice - rekonstrukce odborné učebny B 18,931774,allocated,observed
school:71002715,Integrovaný regionální operační program,Moderní učebna přírodovědných předmětů s laboratoří,1999147,allocated,observed
school:75018047,Integrovaný regionální operační program,Modernizace počítačové učebny a konektivity školy,750000,allocated,observed
school:70645540,Integrovaný regionální operační program,Obnova školní družiny - vnitřní,744999,allocated,observed
school:07309309,Integrovaný regionální operační program,Nákup vybavení a pomůcek pro výuku přírodovědných předmětů a polytechniky,460100,allocated,observed
school:75005191,Integrovaný regionální operační program,Modernizace učeben,3599480,allocated,observed
school:60611219,Integrovaný regionální operační program,Rekonstrukce sociálního zázemí MŠ Kasejovice,1400000,allocated,observed
school:70985987,Integrovaný regionální operační program,Podpora výuky technických předmětů v ZŠ Tatenice,958700,allocated,observed
school:75020866,Integrovaný regionální operační program,"Škola pro 21. století  moderní zázemí pro výuku, podporu i odpočinek",971025,allocated,observed
school:62073427,Integrovaný regionální operační program,Zřízení odborné učebny polytechnické výchovy,1194556,allocated,observed
school:70995974,Integrovaný regionální operační program,Konektivita školy ZŠ Libavské Údolí,1200000,allocated,observed
school:75006901,Integrovaný regionální operační program,Rekonstrukce a modernizace školní družiny,699900,allocated,observed
school:70645558,Integrovaný regionální operační program,Pořízení ICT technologie do odborných učeben ZŠ Andělská Hora,751394,allocated,observed
school:70640416,Integrovaný regionální operační program,Vybavení školní kuchyňky a školních družin ZŠ Francova Lhota,1752510,allocated,observed
school:70989583,Integrovaný regionální operační program,"Projekt IROP pro Základní a Mateřskou školu Doksy, okres Kladno",1499000,allocated,observed
school:70880298,Integrovaný regionální operační program,Modernizace učebny na Základní škole Lom,499990,allocated,observed
school:69172552,Integrovaný regionální operační program,"Modernizace odborných učeben - Základní škola, Smiřice, okres Hradec Králové",3980278,allocated,observed
school:75026252,Integrovaný regionální operační program,Rozvoj odborného vzdělávání v ZŠ Horní Benešov - Přírodovědná učebna,2807189,allocated,observed
school:70926662,Integrovaný regionální operační program,"Výstavba venkovní učebny - Základní škola Boženy Němcové Jaroměř, Husovo náměstí 352, okres Náchod",1200000,allocated,observed
school:07009411,Integrovaný regionální operační program,Zkvalitnění zázemí pro výuku klíčových kompetencí v ZŠ Rychnovek-venkovní učebna,1200000,allocated,observed
school:62072757,Integrovaný regionální operační program,Družina - ZŠ Boskovice,890000,allocated,observed
school:47324287,Integrovaný regionální operační program,Rekonstrukce učebny dílen,498999,allocated,observed
school:47884941,Integrovaný regionální operační program,Modernizace prostředí školní družiny ZŠ E. Beneše Lysice,990000,allocated,observed
school:70285136,Integrovaný regionální operační program,Vybavení učeben v nových prostorách se zázemím ZŠ Dolní Dubňany,1498000,allocated,observed
school:75024101,Integrovaný regionální operační program,Modernizace učebny pro 1. stupeň ZŠ Blížkovice,2344530,allocated,observed
school:75029448,Integrovaný regionální operační program,Modernizace odborných učeben II,990000,allocated,observed
school:49767194,Operační program Spravedlivá transformace 2021–2027,Modernizace a vybudování odborných učeben v Gymnáziu a Krajském vzdělávacím centru Sokolov,17903998,allocated,observed
school:49766929,Operační program Spravedlivá transformace 2021–2027,Modernizace střediska praktického vyučování ISŠTE Sokolov,89999996,allocated,observed
school:00669709,Operační program Spravedlivá transformace 2021–2027,Modernizace odborných učeben Střední zdravotnické školy Karlovy Vary,1918510,allocated,observed
school:75059151,Operační program Spravedlivá transformace 2021–2027,Mobilní učebna cizích jazyků a informatiky,2919709,allocated,observed
school:70845425,Operační program Spravedlivá transformace 2021–2027,"Výstavba a modernizace odborných učeben pro obory vzdělání Autotronik, Automechanik a Strojírenství na SPŠ Ostrov",52738295,allocated,observed
school:49753789,Operační program Spravedlivá transformace 2021–2027,"Odborné učebny SPgŠ, G a VOŠ KV, p. o.",28671779,allocated,observed
school:47723386,Operační program Spravedlivá transformace 2021–2027,Odborné učebny,25818000,allocated,observed
school:47723394,Operační program Spravedlivá transformace 2021–2027,Moderní učebny GOAML,8197574,allocated,observed
school:00520055,Operační program Spravedlivá transformace 2021–2027,SPRAVEDLIVÁ TRANSFORMACE - projekt Odborné učebny GASTRO,24074853,allocated,observed
school:00669733,Operační program Spravedlivá transformace 2021–2027,Nové odborné učebny SZŠ a VOŠ Cheb a bezbariérový přístup do školy,41969229,allocated,observed
school:63553597,Operační program Spravedlivá transformace 2021–2027,Modernizace odborných učeben na OA KV,61949809,allocated,observed
school:47701412,Operační program Spravedlivá transformace 2021–2027,Vybudování vnitřní konektivity školy ZŠ a ZUŠ Žlutice,8498802,allocated,observed
school:75006901,Operační program Spravedlivá transformace 2021–2027,Vybudování vnitřní konektivity školy ZŠ Bukovany,2999317,allocated,observed
school:75005476,Operační program Spravedlivá transformace 2021–2027,"Vybudování vnitřní konektivity školy ZŠ Horní Slavkov, Nádražní",4224360,allocated,observed
school:75006502,Operační program Spravedlivá transformace 2021–2027,Budování vnitřní konektivity škol a zabezpečení připojení k internetu ZŠ Habartov,3501361,allocated,observed
school:70980896,Operační program Spravedlivá transformace 2021–2027,Vybudování vnitřní konektivity školy ZŠ Nové Sedlo,3641638,allocated,observed
school:60610247,Operační program Spravedlivá transformace 2021–2027,"Vybudování vnitřní konektivity školy ZŠ J. A. Komenského Chodov, Smetanova 738",4019348,allocated,observed
school:60610239,Operační program Spravedlivá transformace 2021–2027,"Vybudování vnitřní konektivity školy ZŠ Chodov, Školní 697",5632801,allocated,observed
