institution_id,institution_name,ico,founder_id,founder_name,founder_type,municipality,region
school:61988677,IČO 61988677,61988677,founder:00297569,Zřizovatel IČO 00297569,obec,,Moravskoslezský
school:48663620,IČO 48663620,48663620,founder:00235440,Zřizovatel IČO 00235440,obec,,Středočeský
school:64040364,IČO 64040364,64040364,founder:00262978,Zřizovatel IČO 00262978,obec,,Liberecký
school:00601624,IČO 00601624,00601624,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:15052591,IČO 15052591,15052591,founder:70892822,Zřizovatel IČO 70892822,obec,,Pardubický
school:00581658,IČO 00581658,00581658,founder:00245551,Zřizovatel IČO 00245551,obec,,Jihočeský
school:70107114,IČO 70107114,70107114,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:60436115,IČO 60436115,60436115,founder:00063410,Zřizovatel IČO 00063410,obec,,Praha
school:68247630,IČO 68247630,68247630,founder:00278475,Zřizovatel IČO 00278475,obec,,Královéhradecký
school:70975001,IČO 70975001,70975001,founder:00233129,Zřizovatel IČO 00233129,obec,,Středočeský
school:00601985,IČO 00601985,00601985,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:48683884,IČO 48683884,48683884,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:71295003,IČO 71295003,71295003,founder:00243132,Zřizovatel IČO 00243132,obec,,Středočeský
school:48683795,IČO 48683795,48683795,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:00601292,IČO 00601292,00601292,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:70978361,IČO 70978361,70978361,founder:00845451,Zřizovatel IČO 00845451,obec,,Moravskoslezský
school:44555474,IČO 44555474,44555474,founder:00081531,Zřizovatel IČO 00081531,obec,,Ústecký
school:47325615,IČO 47325615,47325615,founder:00266094,Zřizovatel IČO 00266094,obec,,Ústecký
school:70988285,IČO 70988285,70988285,founder:00281964,Zřizovatel IČO 00281964,obec,,Jihomoravský
school:69610126,IČO 69610126,69610126,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:69781869,IČO 69781869,69781869,founder:00063631,Zřizovatel IČO 00063631,obec,,Praha
school:66932581,IČO 66932581,66932581,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:72045396,IČO 72045396,72045396,founder:00240702,Zřizovatel IČO 00240702,obec,,Středočeský
school:49459708,IČO 49459708,49459708,founder:00282707,Zřizovatel IČO 00282707,obec,,Jihomoravský
school:00053198,IČO 00053198,00053198,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:15055256,IČO 15055256,15055256,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:00856037,IČO 00856037,00856037,founder:70891508,Liberecký kraj,kraj,,Liberecký
school:60436735,IČO 60436735,60436735,founder:00064581,Hlavní město Praha,kraj,,Praha
school:13644271,IČO 13644271,13644271,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:75015498,IČO 75015498,75015498,founder:00275336,Zřizovatel IČO 00275336,obec,,Královéhradecký
school:70933782,IČO 70933782,70933782,founder:00254657,Zřizovatel IČO 00254657,obec,,Karlovarský
school:43776761,IČO 43776761,43776761,founder:00234877,Zřizovatel IČO 00234877,obec,,Středočeský
school:47274620,IČO 47274620,47274620,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:60433272,IČO 60433272,60433272,founder:00063797,Zřizovatel IČO 00063797,obec,,Praha
school:72741554,IČO 72741554,72741554,founder:00262978,Zřizovatel IČO 00262978,obec,,Liberecký
school:48461539,IČO 48461539,48461539,founder:00286435,Zřizovatel IČO 00286435,obec,,Vysočina
school:00082571,IČO 00082571,00082571,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:62934368,IČO 62934368,62934368,founder:00241687,Zřizovatel IČO 00241687,obec,,Praha
school:60680377,IČO 60680377,60680377,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:46787488,IČO 46787488,46787488,founder:00261939,Zřizovatel IČO 00261939,obec,,Ústecký
school:00555584,IČO 00555584,00555584,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:70435651,IČO 70435651,70435651,founder:00291471,Zřizovatel IČO 00291471,obec,,Zlínský
school:71001883,IČO 71001883,71001883,founder:00281581,Zřizovatel IČO 00281581,obec,,Jihomoravský
school:46773509,IČO 46773509,46773509,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:75137011,IČO 75137011,75137011,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:47918594,IČO 47918594,47918594,founder:00288365,Zřizovatel IČO 00288365,obec,,Olomoucký
school:00844985,IČO 00844985,00844985,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:46789685,IČO 46789685,46789685,founder:00261891,Zřizovatel IČO 00261891,obec,,Ústecký
school:63831678,IČO 63831678,63831678,founder:00231355,Zřizovatel IČO 00231355,obec,,Praha
school:64328678,IČO 64328678,64328678,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:72743212,IČO 72743212,72743212,founder:00262978,Zřizovatel IČO 00262978,obec,,Liberecký
school:60446242,IČO 60446242,60446242,founder:00064581,Hlavní město Praha,kraj,,Praha
school:71008012,IČO 71008012,71008012,founder:00283924,Zřizovatel IČO 00283924,obec,,Zlínský
school:60043792,IČO 60043792,60043792,founder:00296538,Zřizovatel IČO 00296538,obec,,Moravskoslezský
school:68911513,IČO 68911513,68911513,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:00520055,IČO 00520055,00520055,founder:70891168,Karlovarský kraj,kraj,,Karlovarský
school:15028585,IČO 15028585,15028585,founder:70892822,Zřizovatel IČO 70892822,obec,,Pardubický
school:46390375,IČO 46390375,46390375,founder:00235440,Zřizovatel IČO 00235440,obec,,Středočeský
school:49418823,IČO 49418823,49418823,founder:00284891,Zřizovatel IČO 00284891,obec,,Jihomoravský
school:61388432,IČO 61388432,61388432,founder:00231126,Zřizovatel IČO 00231126,obec,,Praha
school:47611642,IČO 47611642,47611642,founder:00063584,Zřizovatel IČO 00063584,obec,,Praha
school:48805491,IČO 48805491,48805491,founder:00297437,Zřizovatel IČO 00297437,obec,,Moravskoslezský
school:61385891,IČO 61385891,61385891,founder:00064581,Hlavní město Praha,kraj,,Praha
school:70840661,IČO 70840661,70840661,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:70886083,IČO 70886083,70886083,founder:00268810,Zřizovatel IČO 00268810,obec,,Královéhradecký
school:61386715,IČO 61386715,61386715,founder:00064581,Hlavní město Praha,kraj,,Praha
school:65765907,IČO 65765907,65765907,founder:00279889,Zřizovatel IČO 00279889,obec,,Jihomoravský
school:43755089,IČO 43755089,43755089,founder:00240273,Zřizovatel IČO 00240273,obec,,Středočeský
school:63701171,IČO 63701171,63701171,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:49864611,IČO 49864611,49864611,founder:00260428,Zřizovatel IČO 00260428,obec,,Liberecký
school:69972150,IČO 69972150,69972150,founder:00075370,Zřizovatel IČO 00075370,obec,,Plzeňský
school:49123866,IČO 49123866,49123866,founder:00265209,Zřizovatel IČO 00265209,obec,,Ústecký
school:48511927,IČO 48511927,48511927,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:62157116,IČO 62157116,62157116,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:60371749,IČO 60371749,60371749,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:61382213,IČO 61382213,61382213,founder:00063894,Zřizovatel IČO 00063894,obec,,Praha
school:70988633,IČO 70988633,70988633,founder:00298077,Zřizovatel IČO 00298077,obec,,Moravskoslezský
school:47723505,IČO 47723505,47723505,founder:00254061,Zřizovatel IČO 00254061,obec,,Karlovarský
school:61894419,IČO 61894419,61894419,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:75005581,IČO 75005581,75005581,founder:00260096,Zřizovatel IČO 00260096,obec,,Plzeňský
school:00852295,IČO 00852295,00852295,founder:00303461,Zřizovatel IČO 00303461,obec,,Olomoucký
school:75006812,IČO 75006812,75006812,founder:00260231,Zřizovatel IČO 00260231,obec,,Plzeňský
school:71237003,IČO 71237003,71237003,founder:00254657,Zřizovatel IČO 00254657,obec,,Karlovarský
school:48133795,IČO 48133795,48133795,founder:00063703,Zřizovatel IČO 00063703,obec,,Praha
school:70157332,IČO 70157332,70157332,founder:00274968,Zřizovatel IČO 00274968,obec,,Královéhradecký
school:49418815,IČO 49418815,49418815,founder:00284891,Zřizovatel IČO 00284891,obec,,Jihomoravský
school:71004670,IČO 71004670,71004670,founder:00232904,Zřizovatel IČO 00232904,obec,,Středočeský
school:70107050,IČO 70107050,70107050,founder:00064581,Hlavní město Praha,kraj,,Praha
school:62031813,IČO 62031813,62031813,founder:00277037,Zřizovatel IČO 00277037,obec,,Pardubický
school:71008179,IČO 71008179,71008179,founder:00283924,Zřizovatel IČO 00283924,obec,,Zlínský
school:61388459,IČO 61388459,61388459,founder:00231126,Zřizovatel IČO 00231126,obec,,Praha
school:48004693,IČO 48004693,48004693,founder:00297437,Zřizovatel IČO 00297437,obec,,Moravskoslezský
school:47609737,IČO 47609737,47609737,founder:00063461,Zřizovatel IČO 00063461,obec,,Praha
school:00838926,IČO 00838926,00838926,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:61388548,IČO 61388548,61388548,founder:00064581,Hlavní město Praha,kraj,,Praha
school:60126647,IČO 60126647,60126647,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:00583685,IČO 00583685,00583685,founder:00245836,Zřizovatel IČO 00245836,obec,,Jihočeský
school:68407122,IČO 68407122,68407122,founder:00063703,Zřizovatel IČO 00063703,obec,,Praha
school:48512524,IČO 48512524,48512524,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:00583634,IČO 00583634,00583634,founder:00245941,Zřizovatel IČO 00245941,obec,,Jihočeský
school:61385387,IČO 61385387,61385387,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00087408,IČO 00087408,00087408,founder:70892822,Zřizovatel IČO 70892822,obec,,Pardubický
school:70925038,IČO 70925038,70925038,founder:00270211,Zřizovatel IČO 00270211,obec,,Pardubický
school:70911029,IČO 70911029,70911029,founder:00267449,Zřizovatel IČO 00267449,obec,,Vysočina
school:62935747,IČO 62935747,62935747,founder:00241202,Zřizovatel IČO 00241202,obec,,Středočeský
school:47326417,IČO 47326417,47326417,founder:00266094,Zřizovatel IČO 00266094,obec,,Ústecký
school:70958131,IČO 70958131,70958131,founder:00297488,Zřizovatel IČO 00297488,obec,,Moravskoslezský
school:45242810,IČO 45242810,45242810,founder:00063584,Zřizovatel IČO 00063584,obec,,Praha
school:00852805,IČO 00852805,00852805,founder:00295892,Zřizovatel IČO 00295892,obec,,Moravskoslezský
school:00566438,IČO 00566438,00566438,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:46390367,IČO 46390367,46390367,founder:00235440,Zřizovatel IČO 00235440,obec,,Středočeský
school:48132811,IČO 48132811,48132811,founder:00064581,Hlavní město Praha,kraj,,Praha
school:60433299,IČO 60433299,60433299,founder:00063797,Zřizovatel IČO 00063797,obec,,Praha
school:00842753,IČO 00842753,00842753,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:70880026,IČO 70880026,70880026,founder:00075370,Zřizovatel IČO 00075370,obec,,Plzeňský
school:68784643,IČO 68784643,68784643,founder:00075370,Zřizovatel IČO 00075370,obec,,Plzeňský
school:18054455,IČO 18054455,18054455,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:61750883,IČO 61750883,61750883,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:00600903,IČO 00600903,00600903,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:65639669,IČO 65639669,65639669,founder:00266621,Zřizovatel IČO 00266621,obec,,Ústecký
school:61387509,IČO 61387509,61387509,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00837237,IČO 00837237,00837237,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:60371731,IČO 60371731,60371731,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:75006057,IČO 75006057,75006057,founder:00258105,Zřizovatel IČO 00258105,obec,,Plzeňský
school:70107084,IČO 70107084,70107084,founder:00064581,Hlavní město Praha,kraj,,Praha
school:00602141,IČO 00602141,00602141,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:44226241,IČO 44226241,44226241,founder:00081531,Zřizovatel IČO 00081531,obec,,Ústecký
school:70886113,IČO 70886113,70886113,founder:00268810,Zřizovatel IČO 00268810,obec,,Královéhradecký
school:60418575,IČO 60418575,60418575,founder:00290629,Zřizovatel IČO 00290629,obec,,Vysočina
school:46383514,IČO 46383514,46383514,founder:00235334,Zřizovatel IČO 00235334,obec,,Středočeský
school:62073036,IČO 62073036,62073036,founder:00280836,Zřizovatel IČO 00280836,obec,,Jihomoravský
school:00601411,IČO 00601411,00601411,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:47611898,IČO 47611898,47611898,founder:00063941,Zřizovatel IČO 00063941,obec,,Praha
school:00402338,IČO 00402338,00402338,founder:00288659,Zřizovatel IČO 00288659,obec,,Olomoucký
school:60680351,IČO 60680351,60680351,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:63833956,IČO 63833956,63833956,founder:00240281,Zřizovatel IČO 00240281,obec,,Praha
school:70876649,IČO 70876649,70876649,founder:00287351,Zřizovatel IČO 00287351,obec,,Zlínský
school:49457888,IČO 49457888,49457888,founder:00281964,Zřizovatel IČO 00281964,obec,,Jihomoravský
school:61989274,IČO 61989274,61989274,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:70995397,IČO 70995397,70995397,founder:00272680,Zřizovatel IČO 00272680,obec,,Královéhradecký
school:00145238,IČO 00145238,00145238,founder:70889546,Královéhradecký kraj,kraj,,Královéhradecký
school:00669725,IČO 00669725,00669725,founder:70891168,Karlovarský kraj,kraj,,Karlovarský
school:60418460,IČO 60418460,60418460,founder:70890749,Kraj Vysočina,kraj,,Vysočina
school:00852317,IČO 00852317,00852317,founder:00303461,Zřizovatel IČO 00303461,obec,,Olomoucký
school:48004529,IČO 48004529,48004529,founder:00297534,Zřizovatel IČO 00297534,obec,,Moravskoslezský
school:48342912,IČO 48342912,48342912,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:65082478,IČO 65082478,65082478,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:73184519,IČO 73184519,73184519,founder:00296651,Zřizovatel IČO 00296651,obec,,Moravskoslezský
school:60556188,IČO 60556188,60556188,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:46768807,IČO 46768807,46768807,founder:00263931,Zřizovatel IČO 00263931,obec,,Ústecký
school:70283338,IČO 70283338,70283338,founder:00290629,Zřizovatel IČO 00290629,obec,,Vysočina
school:64125912,IČO 64125912,64125912,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:66596882,IČO 66596882,66596882,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:48512699,IČO 48512699,48512699,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:04677773,IČO 04677773,04677773,founder:00244732,Zřizovatel IČO 00244732,obec,,Jihočeský
school:13582259,IČO 13582259,13582259,founder:70892822,Zřizovatel IČO 70892822,obec,,Pardubický
school:63831589,IČO 63831589,63831589,founder:00231355,Zřizovatel IČO 00231355,obec,,Praha
school:48132012,IČO 48132012,48132012,founder:00063941,Zřizovatel IČO 00063941,obec,,Praha
school:48704148,IČO 48704148,48704148,founder:00234516,Zřizovatel IČO 00234516,obec,,Středočeský
school:70888116,IČO 70888116,70888116,founder:00270211,Zřizovatel IČO 00270211,obec,,Pardubický
school:46271180,IČO 46271180,46271180,founder:00292427,Zřizovatel IČO 00292427,obec,,Jihomoravský
school:00855049,IČO 00855049,00855049,founder:00276227,Zřizovatel IČO 00276227,obec,,Liberecký
school:63834341,IČO 63834341,63834341,founder:00063703,Zřizovatel IČO 00063703,obec,,Praha
school:14451042,IČO 14451042,14451042,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:69978751,IČO 69978751,69978751,founder:00259586,Zřizovatel IČO 00259586,obec,,Karlovarský
school:70942528,IČO 70942528,70942528,founder:00281727,Zřizovatel IČO 00281727,obec,,Jihomoravský
school:00077135,IČO 00077135,00077135,founder:70891168,Karlovarský kraj,kraj,,Karlovarský
school:00856126,IČO 00856126,00856126,founder:00276227,Zřizovatel IČO 00276227,obec,,Liberecký
school:72743379,IČO 72743379,72743379,founder:00262978,Zřizovatel IČO 00262978,obec,,Liberecký
school:18385036,IČO 18385036,18385036,founder:70891508,Liberecký kraj,kraj,,Liberecký
school:00577324,IČO 00577324,00577324,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:00852937,IČO 00852937,00852937,founder:00303038,Zřizovatel IČO 00303038,obec,,Olomoucký
